// user:DESKTOP-0HM15HR_628165; date:2020-10-14 12:06:00.623; sample:8192; 
time[ms]; amplitude[g]; 
139.34; -0.18263; 
139.4; -0.14627; 
139.47; -0.15145; 
139.53; -0.16147; 
139.59; -0.176; 
139.65; -0.22238; 
139.71; -0.30911; 
139.77; -0.43897; 
139.83; -0.51514; 
139.89; -0.47688; 
139.95; -0.37468; 
140.01; -0.25651; 
140.08; -0.17521; 
140.14; -0.12732; 
140.2; -0.1227; 
140.26; -0.2019; 
140.32; -0.28852; 
140.38; -0.33414; 
140.44; -0.30936; 
140.5; -0.22318; 
140.56; -0.20611; 
140.63; -0.20156; 
140.69; -0.17081; 
140.75; -0.22359; 
140.81; -0.27424; 
140.87; -0.3142; 
140.93; -0.38758; 
140.99; -0.40609; 
141.05; -0.40674; 
141.11; -0.37173; 
141.17; -0.28873; 
141.24; -0.26705; 
141.3; -0.25716; 
141.36; -0.22552; 
141.42; -0.19245; 
141.48; -0.15151; 
141.54; -0.16424; 
141.6; -0.18776; 
141.66; -0.18324; 
141.72; -0.19659; 
141.78; -0.19723; 
141.85; -0.21675; 
141.91; -0.29654; 
141.97; -0.3711; 
142.03; -0.41588; 
142.09; -0.43295; 
142.15; -0.39062; 
142.21; -0.29382; 
142.27; -0.19509; 
142.33; -0.09068; 
142.4; 0.03661; 
142.46; 0.09375; 
142.52; 0.05627; 
142.58; -0.0118; 
142.64; -0.1255; 
142.7; -0.20783; 
142.76; -0.18621; 
142.82; -0.18083; 
142.88; -0.2091; 
142.94; -0.1973; 
143.01; -0.15909; 
143.07; -0.10836; 
143.13; -0.10417; 
143.19; -0.16122; 
143.25; -0.18323; 
143.31; -0.18089; 
143.37; -0.21431; 
143.43; -0.2666; 
143.49; -0.33029; 
143.55; -0.376; 
143.62; -0.37284; 
143.68; -0.35235; 
143.74; -0.26327; 
143.8; -0.05637; 
143.86; 0.11758; 
143.92; 0.16587; 
143.98; 0.13817; 
144.04; 0.00335; 
144.1; -0.1897; 
144.17; -0.32338; 
144.23; -0.42125; 
144.29; -0.4627; 
144.35; -0.40955; 
144.41; -0.26507; 
144.47; -0.0133; 
144.53; 0.17012; 
144.59; 0.18541; 
144.65; 0.14937; 
144.71; 0.04634; 
144.78; -0.0773; 
144.84; -0.13263; 
144.9; -0.14044; 
144.96; -0.05746; 
145.02; 0.05669; 
145.08; 0.14805; 
145.14; 0.26116; 
145.2; 0.3307; 
145.26; 0.34344; 
145.32; 0.31701; 
145.39; 0.25861; 
145.45; 0.20279; 
145.51; 0.11972; 
145.57; 0.05166; 
145.63; 0.02115; 
145.69; 0.01262; 
145.75; 0.07852; 
145.81; 0.17062; 
145.87; 0.24626; 
145.94; 0.29821; 
146; 0.32939; 
146.06; 0.40105; 
146.12; 0.45861; 
146.18; 0.45313; 
146.24; 0.37272; 
146.3; 0.21033; 
146.36; 0.11387; 
146.42; 0.11084; 
146.48; 0.07734; 
146.55; 0.03436; 
146.61; 0.05813; 
146.67; 0.1255; 
146.73; 0.17595; 
146.79; 0.21743; 
146.85; 0.21914; 
146.91; 0.14663; 
146.97; 0.07637; 
147.03; -0.00525; 
147.09; -0.08952; 
147.16; -0.05315; 
147.22; 0.0644; 
147.28; 0.14461; 
147.34; 0.1755; 
147.4; 0.2258; 
147.46; 0.31795; 
147.52; 0.37399; 
147.58; 0.35012; 
147.64; 0.25558; 
147.71; 0.14333; 
147.77; 0.04781; 
147.83; -0.05374; 
147.89; -0.13268; 
147.95; -0.16002; 
148.01; -0.10477; 
148.07; 0.01857; 
148.13; 0.11255; 
148.19; 0.16186; 
148.25; 0.15891; 
148.32; 0.10038; 
148.38; -0.0019; 
148.44; -0.1493; 
148.5; -0.2209; 
148.56; -0.23372; 
148.62; -0.25447; 
148.68; -0.15383; 
148.74; -0.0181; 
148.8; 0.04657; 
148.86; 0.08801; 
148.93; 0.05266; 
148.99; -0.0203; 
149.05; -0.13169; 
149.11; -0.23068; 
149.17; -0.21022; 
149.23; -0.22885; 
149.29; -0.24181; 
149.35; -0.2178; 
149.41; -0.26918; 
149.48; -0.27223; 
149.54; -0.32414; 
149.6; -0.40214; 
149.66; -0.34878; 
149.72; -0.33289; 
149.78; -0.32095; 
149.84; -0.29954; 
149.9; -0.31262; 
149.96; -0.27621; 
150.02; -0.33935; 
150.09; -0.46311; 
150.15; -0.50203; 
150.21; -0.51388; 
150.27; -0.51313; 
150.33; -0.54924; 
150.39; -0.54731; 
150.45; -0.4422; 
150.51; -0.35285; 
150.57; -0.28224; 
150.63; -0.26333; 
150.7; -0.29066; 
150.76; -0.27825; 
150.82; -0.30491; 
150.88; -0.39119; 
150.94; -0.49901; 
151; -0.58463; 
151.06; -0.55288; 
151.12; -0.46263; 
151.18; -0.38178; 
151.25; -0.29078; 
151.31; -0.19089; 
151.37; -0.07165; 
151.43; -0.01036; 
151.49; -0.08405; 
151.55; -0.24667; 
151.61; -0.42713; 
151.67; -0.52577; 
151.73; -0.5465; 
151.79; -0.55252; 
151.86; -0.44271; 
151.92; -0.23374; 
151.98; -0.08263; 
152.04; -0.02646; 
152.1; -0.11678; 
152.16; -0.29154; 
152.22; -0.4384; 
152.28; -0.61126; 
152.34; -0.68698; 
152.4; -0.5734; 
152.47; -0.39124; 
152.53; -0.16894; 
152.59; -0.03272; 
152.65; -0.03977; 
152.71; -0.10274; 
152.77; -0.25737; 
152.83; -0.40548; 
152.89; -0.52088; 
152.95; -0.65576; 
153.02; -0.6449; 
153.08; -0.55246; 
153.14; -0.50114; 
153.2; -0.42437; 
153.26; -0.35827; 
153.32; -0.31084; 
153.38; -0.34962; 
153.44; -0.48313; 
153.5; -0.55742; 
153.56; -0.64376; 
153.63; -0.67532; 
153.69; -0.55466; 
153.75; -0.48741; 
153.81; -0.38912; 
153.87; -0.23446; 
153.93; -0.20505; 
153.99; -0.17151; 
154.05; -0.16578; 
154.11; -0.24111; 
154.17; -0.25394; 
154.24; -0.31932; 
154.3; -0.43837; 
154.36; -0.47881; 
154.42; -0.48368; 
154.48; -0.44151; 
154.54; -0.39705; 
154.6; -0.38075; 
154.66; -0.3085; 
154.72; -0.23541; 
154.79; -0.18737; 
154.85; -0.16559; 
154.91; -0.2205; 
154.97; -0.25684; 
155.03; -0.278; 
155.09; -0.31575; 
155.15; -0.26528; 
155.21; -0.2043; 
155.27; -0.16673; 
155.33; -0.08009; 
155.4; -0.03268; 
155.46; -0.01194; 
155.52; 0.02999; 
155.58; -0.00162; 
155.64; -0.10584; 
155.7; -0.20178; 
155.76; -0.2603; 
155.82; -0.26029; 
155.88; -0.21606; 
155.94; -0.17392; 
156.01; -0.14685; 
156.07; -0.15384; 
156.13; -0.10596; 
156.19; 0.09449; 
156.25; 0.28383; 
156.31; 0.36142; 
156.37; 0.34131; 
156.43; 0.19359; 
156.49; 0.06652; 
156.56; -0.0027; 
156.62; -0.10595; 
156.68; -0.13205; 
156.74; -0.07474; 
156.8; 0.02978; 
156.86; 0.23451; 
156.92; 0.41843; 
156.98; 0.51662; 
157.04; 0.56418; 
157.1; 0.52706; 
157.17; 0.43754; 
157.23; 0.29698; 
157.29; 0.14636; 
157.35; 0.14652; 
157.41; 0.29453; 
157.47; 0.51372; 
157.53; 0.72617; 
157.59; 0.80952; 
157.65; 0.81964; 
157.71; 0.81613; 
157.78; 0.73876; 
157.84; 0.63187; 
157.9; 0.53317; 
157.96; 0.4679; 
158.02; 0.48896; 
158.08; 0.54145; 
158.14; 0.59808; 
158.2; 0.63592; 
158.26; 0.61584; 
158.33; 0.59048; 
158.39; 0.54638; 
158.45; 0.5015; 
158.51; 0.5273; 
158.57; 0.59137; 
158.63; 0.6481; 
158.69; 0.62419; 
158.75; 0.55874; 
158.81; 0.55047; 
158.87; 0.56974; 
158.94; 0.65428; 
159; 0.74266; 
159.06; 0.74088; 
159.12; 0.74671; 
159.18; 0.7499; 
159.24; 0.72189; 
159.3; 0.64513; 
159.36; 0.49739; 
159.42; 0.42859; 
159.48; 0.45745; 
159.55; 0.52632; 
159.61; 0.62082; 
159.67; 0.63159; 
159.73; 0.59911; 
159.79; 0.58761; 
159.85; 0.55747; 
159.91; 0.54227; 
159.97; 0.53536; 
160.03; 0.53445; 
160.1; 0.56368; 
160.16; 0.59354; 
160.22; 0.61362; 
160.28; 0.59823; 
160.34; 0.56376; 
160.4; 0.5527; 
160.46; 0.5394; 
160.52; 0.55728; 
160.58; 0.62322; 
160.64; 0.68895; 
160.71; 0.76895; 
160.77; 0.80524; 
160.83; 0.74804; 
160.89; 0.68384; 
160.95; 0.60529; 
161.01; 0.49859; 
161.07; 0.42124; 
161.13; 0.35253; 
161.19; 0.31848; 
161.25; 0.34974; 
161.32; 0.3919; 
161.38; 0.44824; 
161.44; 0.54478; 
161.5; 0.63867; 
161.56; 0.64591; 
161.62; 0.56633; 
161.68; 0.49619; 
161.74; 0.47321; 
161.8; 0.47151; 
161.87; 0.45683; 
161.93; 0.457; 
161.99; 0.5166; 
162.05; 0.57246; 
162.11; 0.59017; 
162.17; 0.5627; 
162.23; 0.50321; 
162.29; 0.48783; 
162.35; 0.44968; 
162.41; 0.37872; 
162.48; 0.37322; 
162.54; 0.3731; 
162.6; 0.37637; 
162.66; 0.38781; 
162.72; 0.36803; 
162.78; 0.37825; 
162.84; 0.37384; 
162.9; 0.33975; 
162.96; 0.28797; 
163.02; 0.15255; 
163.09; 0.04773; 
163.15; 0.01722; 
163.21; -0.01841; 
163.27; -0.01824; 
163.33; -0.00174; 
163.39; 0.00347; 
163.45; 0.01195; 
163.51; -0.00652; 
163.57; -0.05101; 
163.64; -0.1108; 
163.7; -0.15732; 
163.76; -0.16233; 
163.82; -0.1127; 
163.88; -0.00532; 
163.94; 0.06063; 
164; 0.02693; 
164.06; -0.03515; 
164.12; -0.08481; 
164.18; -0.10492; 
164.25; -0.08722; 
164.31; -0.08307; 
164.37; -0.09553; 
164.43; -0.09416; 
164.49; -0.13224; 
164.55; -0.21063; 
164.61; -0.31555; 
164.67; -0.44642; 
164.73; -0.47969; 
164.79; -0.46938; 
164.86; -0.48535; 
164.92; -0.39527; 
164.98; -0.28918; 
165.04; -0.2169; 
165.1; -0.15643; 
165.16; -0.22876; 
165.22; -0.31288; 
165.28; -0.35157; 
165.34; -0.40986; 
165.41; -0.39625; 
165.47; -0.35248; 
165.53; -0.28282; 
165.59; -0.1633; 
165.65; -0.09412; 
165.71; -0.07804; 
165.77; -0.11723; 
165.83; -0.15626; 
165.89; -0.16655; 
165.95; -0.2432; 
166.02; -0.31352; 
166.08; -0.36892; 
166.14; -0.44075; 
166.2; -0.41876; 
166.26; -0.37741; 
166.32; -0.34505; 
166.38; -0.26685; 
166.44; -0.2367; 
166.5; -0.2201; 
166.56; -0.21575; 
166.63; -0.25825; 
166.69; -0.26185; 
166.75; -0.30927; 
166.81; -0.37838; 
166.87; -0.35818; 
166.93; -0.33528; 
166.99; -0.28077; 
167.05; -0.21689; 
167.11; -0.22653; 
167.18; -0.22512; 
167.24; -0.21852; 
167.3; -0.21388; 
167.36; -0.22513; 
167.42; -0.28611; 
167.48; -0.31673; 
167.54; -0.32336; 
167.6; -0.25852; 
167.66; -0.15223; 
167.72; -0.18104; 
167.79; -0.21689; 
167.85; -0.20517; 
167.91; -0.25217; 
167.97; -0.27213; 
168.03; -0.28391; 
168.09; -0.29639; 
168.15; -0.2259; 
168.21; -0.16699; 
168.27; -0.19837; 
168.33; -0.27225; 
168.4; -0.3486; 
168.46; -0.42806; 
168.52; -0.45317; 
168.58; -0.38629; 
168.64; -0.34421; 
168.7; -0.31973; 
168.76; -0.24464; 
168.82; -0.20385; 
168.88; -0.20551; 
168.95; -0.23947; 
169.01; -0.31216; 
169.07; -0.37103; 
169.13; -0.40864; 
169.19; -0.38713; 
169.25; -0.34093; 
169.31; -0.32295; 
169.37; -0.24345; 
169.43; -0.15078; 
169.49; -0.11958; 
169.56; -0.13593; 
169.62; -0.24226; 
169.68; -0.35166; 
169.74; -0.44339; 
169.8; -0.60169; 
169.86; -0.69725; 
169.92; -0.68115; 
169.98; -0.62392; 
170.04; -0.50733; 
170.1; -0.37807; 
170.17; -0.27336; 
170.23; -0.22958; 
170.29; -0.30834; 
170.35; -0.39559; 
170.41; -0.42484; 
170.47; -0.4926; 
170.53; -0.58785; 
170.59; -0.61379; 
170.65; -0.49792; 
170.72; -0.297; 
170.78; -0.16467; 
170.84; -0.08364; 
170.9; -0.00613; 
170.96; 0.00831; 
171.02; -0.03806; 
171.08; -0.14056; 
171.14; -0.26424; 
171.2; -0.3271; 
171.26; -0.34369; 
171.33; -0.30449; 
171.39; -0.17708; 
171.45; -0.03618; 
171.51; 0.0626; 
171.57; 0.13672; 
171.63; 0.20086; 
171.69; 0.23716; 
171.75; 0.20766; 
171.81; 0.09961; 
171.88; -0.0312; 
171.94; -0.08105; 
172; -0.08627; 
172.06; -0.13668; 
172.12; -0.14054; 
172.18; -0.08326; 
172.24; -0.01968; 
172.3; 0.07767; 
172.36; 0.13126; 
172.42; 0.13513; 
172.49; 0.12888; 
172.55; 0.07912; 
172.61; 0.05334; 
172.67; 0.02761; 
172.73; -0.03591; 
172.79; -0.08185; 
172.85; -0.14182; 
172.91; -0.15208; 
172.97; -0.04778; 
173.03; 0.07952; 
173.1; 0.18041; 
173.16; 0.23065; 
173.22; 0.20595; 
173.28; 0.1162; 
173.34; -0.03656; 
173.4; -0.20607; 
173.46; -0.3119; 
173.52; -0.33865; 
173.58; -0.28222; 
173.65; -0.13251; 
173.71; 0.02492; 
173.77; 0.11842; 
173.83; 0.14363; 
173.89; 0.09404; 
173.95; 0.02734; 
174.01; -0.02473; 
174.07; -0.08944; 
174.13; -0.11938; 
174.19; -0.08274; 
174.26; -0.00466; 
174.32; 0.09751; 
174.38; 0.19341; 
174.44; 0.28117; 
174.5; 0.35332; 
174.56; 0.38948; 
174.62; 0.42395; 
174.68; 0.41171; 
174.74; 0.29741; 
174.8; 0.15187; 
174.87; 0.01595; 
174.93; -0.06819; 
174.99; -0.06787; 
175.05; -0.02073; 
175.11; 0.06747; 
175.17; 0.15314; 
175.23; 0.23976; 
175.29; 0.32205; 
175.35; 0.28527; 
175.42; 0.20212; 
175.48; 0.12526; 
175.54; 0.02139; 
175.6; -0.00807; 
175.66; -0.01201; 
175.72; -0.00146; 
175.78; 0.0794; 
175.84; 0.10917; 
175.9; 0.11321; 
175.96; 0.11614; 
176.03; 0.07807; 
176.09; 0.05042; 
176.15; -0.04283; 
176.21; -0.18318; 
176.27; -0.24958; 
176.33; -0.24361; 
176.39; -0.16814; 
176.45; -0.06841; 
176.51; 0.02369; 
176.57; 0.10732; 
176.64; 0.1255; 
176.7; 0.09007; 
176.76; 0.04756; 
176.82; -0.0145; 
176.88; -0.09351; 
176.94; -0.15508; 
177; -0.20878; 
177.06; -0.27283; 
177.12; -0.32744; 
177.19; -0.3498; 
177.25; -0.32814; 
177.31; -0.30645; 
177.37; -0.31551; 
177.43; -0.31963; 
177.49; -0.27508; 
177.55; -0.1922; 
177.61; -0.1674; 
177.67; -0.18025; 
177.73; -0.15895; 
177.8; -0.12846; 
177.86; -0.0623; 
177.92; -0.01311; 
177.98; 0.00517; 
178.04; 0.06988; 
178.1; 0.10235; 
178.16; 0.11936; 
178.22; 0.10208; 
178.28; -0.02599; 
178.34; -0.12039; 
178.41; -0.23003; 
178.47; -0.38855; 
178.53; -0.4395; 
178.59; -0.43196; 
178.65; -0.35687; 
178.71; -0.2821; 
178.77; -0.33678; 
178.83; -0.38708; 
178.89; -0.43612; 
178.96; -0.46167; 
179.02; -0.39846; 
179.08; -0.3649; 
179.14; -0.31918; 
179.2; -0.30587; 
179.26; -0.36004; 
179.32; -0.32055; 
179.38; -0.23414; 
179.44; -0.12874; 
179.5; -0.04987; 
179.57; -0.06592; 
179.63; -0.05874; 
179.69; -0.11901; 
179.75; -0.26389; 
179.81; -0.34601; 
179.87; -0.41307; 
179.93; -0.42326; 
179.99; -0.41175; 
180.05; -0.38112; 
180.11; -0.15055; 
180.18; 0.06574; 
180.24; 0.10951; 
180.3; 0.11547; 
180.36; 0.04087; 
180.42; -0.09585; 
180.48; -0.27271; 
180.54; -0.44336; 
180.6; -0.42783; 
180.66; -0.26709; 
180.73; -0.08077; 
180.79; 0.05879; 
180.85; 0.15183; 
180.91; 0.24376; 
180.97; 0.23161; 
181.03; 0.12911; 
181.09; 0.02021; 
181.15; -0.05978; 
181.21; -0.04373; 
181.27; 0.00554; 
181.34; 0.07999; 
181.4; 0.14774; 
181.46; 0.11967; 
181.52; 0.11816; 
181.58; 0.13127; 
181.64; 0.08051; 
181.7; 0.06652; 
181.76; 0.12435; 
181.82; 0.22903; 
181.88; 0.32625; 
181.95; 0.37079; 
182.01; 0.33784; 
182.07; 0.2634; 
182.13; 0.25699; 
182.19; 0.24325; 
182.25; 0.19971; 
182.31; 0.23278; 
182.37; 0.27611; 
182.43; 0.31313; 
182.5; 0.34544; 
182.56; 0.33857; 
182.62; 0.36604; 
182.68; 0.38406; 
182.74; 0.34641; 
182.8; 0.2993; 
182.86; 0.20268; 
182.92; 0.14092; 
182.98; 0.22728; 
183.04; 0.34646; 
183.11; 0.44306; 
183.17; 0.55551; 
183.23; 0.64321; 
183.29; 0.69421; 
183.35; 0.67074; 
183.41; 0.57158; 
183.47; 0.49565; 
183.53; 0.40917; 
183.59; 0.30178; 
183.65; 0.24024; 
183.72; 0.20482; 
183.78; 0.26321; 
183.84; 0.39707; 
183.9; 0.47657; 
183.96; 0.56211; 
184.02; 0.61477; 
184.08; 0.50792; 
184.14; 0.36065; 
184.2; 0.29082; 
184.27; 0.27879; 
184.33; 0.30001; 
184.39; 0.34858; 
184.45; 0.46517; 
184.51; 0.64282; 
184.57; 0.75694; 
184.63; 0.7328; 
184.69; 0.62324; 
184.75; 0.5152; 
184.81; 0.47276; 
184.88; 0.47106; 
184.94; 0.42821; 
185; 0.38019; 
185.06; 0.40339; 
185.12; 0.44148; 
185.18; 0.45156; 
185.24; 0.46341; 
185.3; 0.46082; 
185.36; 0.47656; 
185.42; 0.54311; 
185.49; 0.58242; 
185.55; 0.61789; 
185.61; 0.69499; 
185.67; 0.74814; 
185.73; 0.78087; 
185.79; 0.79053; 
185.85; 0.79624; 
185.91; 0.82145; 
185.97; 0.73144; 
186.04; 0.5791; 
186.1; 0.5024; 
186.16; 0.44465; 
186.22; 0.43123; 
186.28; 0.40781; 
186.34; 0.32243; 
186.4; 0.32426; 
186.46; 0.36949; 
186.52; 0.41932; 
186.58; 0.51359; 
186.65; 0.53939; 
186.71; 0.52338; 
186.77; 0.49679; 
186.83; 0.42581; 
186.89; 0.39726; 
186.95; 0.39342; 
187.01; 0.37824; 
187.07; 0.3779; 
187.13; 0.35895; 
187.19; 0.30269; 
187.26; 0.2102; 
187.32; 0.15263; 
187.38; 0.17517; 
187.44; 0.21298; 
187.5; 0.23887; 
187.56; 0.2246; 
187.62; 0.20885; 
187.68; 0.23173; 
187.74; 0.19327; 
187.81; 0.13845; 
187.87; 0.13549; 
187.93; 0.1411; 
187.99; 0.19275; 
188.05; 0.22284; 
188.11; 0.21254; 
188.17; 0.26286; 
188.23; 0.29284; 
188.29; 0.27051; 
188.35; 0.20557; 
188.42; 0.09069; 
188.48; 0.0445; 
188.54; 0.04591; 
188.6; 0.04143; 
188.66; 0.03698; 
188.72; -0.01647; 
188.78; -0.01981; 
188.84; 0.04031; 
188.9; 0.04388; 
188.96; 0.01349; 
189.03; -0.06102; 
189.09; -0.12638; 
189.15; -0.1035; 
189.21; -0.12782; 
189.27; -0.20328; 
189.33; -0.2377; 
189.39; -0.26674; 
189.45; -0.24791; 
189.51; -0.18; 
189.58; -0.14538; 
189.64; -0.13694; 
189.7; -0.13089; 
189.76; -0.13026; 
189.82; -0.17749; 
189.88; -0.24928; 
189.94; -0.25825; 
190; -0.24094; 
190.06; -0.23847; 
190.12; -0.24099; 
190.19; -0.25833; 
190.25; -0.27412; 
190.31; -0.2944; 
190.37; -0.34104; 
190.43; -0.36748; 
190.49; -0.28767; 
190.55; -0.16811; 
190.61; -0.15981; 
190.67; -0.19978; 
190.73; -0.20632; 
190.8; -0.21197; 
190.86; -0.21368; 
190.92; -0.2618; 
190.98; -0.32; 
191.04; -0.27086; 
191.1; -0.19097; 
191.16; -0.13043; 
191.22; -0.06697; 
191.28; -0.05276; 
191.35; -0.06165; 
191.41; -0.1141; 
191.47; -0.2586; 
191.53; -0.40192; 
191.59; -0.51132; 
191.65; -0.55824; 
191.71; -0.50988; 
191.77; -0.4569; 
191.83; -0.38635; 
191.89; -0.25841; 
191.96; -0.12566; 
192.02; -0.02993; 
192.08; -0.05999; 
192.14; -0.17415; 
192.2; -0.25213; 
192.26; -0.33569; 
192.32; -0.40682; 
192.38; -0.45089; 
192.44; -0.50274; 
192.5; -0.49091; 
192.57; -0.46245; 
192.63; -0.42807; 
192.69; -0.33492; 
192.75; -0.30567; 
192.81; -0.3382; 
192.87; -0.40235; 
192.93; -0.4889; 
192.99; -0.49822; 
193.05; -0.54239; 
193.12; -0.63868; 
193.18; -0.66558; 
193.24; -0.65532; 
193.3; -0.58601; 
193.36; -0.4932; 
193.42; -0.42508; 
193.48; -0.37128; 
193.54; -0.36704; 
193.6; -0.36451; 
193.66; -0.42519; 
193.73; -0.61346; 
193.79; -0.80343; 
193.85; -0.89396; 
193.91; -0.84368; 
193.97; -0.73313; 
194.03; -0.60394; 
194.09; -0.43288; 
194.15; -0.33789; 
194.21; -0.33759; 
194.27; -0.40619; 
194.34; -0.55849; 
194.4; -0.69791; 
194.46; -0.78732; 
194.52; -0.80293; 
194.58; -0.71991; 
194.64; -0.61482; 
194.7; -0.5028; 
194.76; -0.41583; 
194.82; -0.37833; 
194.89; -0.32262; 
194.95; -0.32041; 
195.01; -0.40707; 
195.07; -0.47275; 
195.13; -0.5178; 
195.19; -0.56092; 
195.25; -0.60204; 
195.31; -0.62769; 
195.37; -0.58187; 
195.43; -0.50325; 
195.5; -0.38942; 
195.56; -0.25435; 
195.62; -0.20879; 
195.68; -0.19715; 
195.74; -0.19149; 
195.8; -0.21707; 
195.86; -0.19294; 
195.92; -0.18612; 
195.98; -0.24274; 
196.04; -0.29419; 
196.11; -0.34317; 
196.17; -0.34002; 
196.23; -0.28505; 
196.29; -0.2258; 
196.35; -0.15451; 
196.41; -0.12365; 
196.47; -0.14178; 
196.53; -0.20646; 
196.59; -0.29884; 
196.66; -0.33047; 
196.72; -0.32435; 
196.78; -0.27667; 
196.84; -0.18989; 
196.9; -0.1544; 
196.96; -0.10658; 
197.02; -0.00718; 
197.08; 0.07934; 
197.14; 0.14287; 
197.2; 0.17283; 
197.27; 0.15097; 
197.33; 0.04896; 
197.39; -0.07874; 
197.45; -0.16946; 
197.51; -0.24877; 
197.57; -0.25418; 
197.63; -0.18172; 
197.69; -0.0905; 
197.75; 0.05733; 
197.81; 0.23052; 
197.88; 0.36012; 
197.94; 0.41785; 
198; 0.41739; 
198.06; 0.36121; 
198.12; 0.20053; 
198.18; 0.02646; 
198.24; -0.0551; 
198.3; -0.03545; 
198.36; 0.10443; 
198.43; 0.28921; 
198.49; 0.43958; 
198.55; 0.53067; 
198.61; 0.53902; 
198.67; 0.4923; 
198.73; 0.39829; 
198.79; 0.28806; 
198.85; 0.1907; 
198.91; 0.10601; 
198.97; 0.09202; 
199.04; 0.10838; 
199.1; 0.08747; 
199.16; 0.09114; 
199.22; 0.15112; 
199.28; 0.2413; 
199.34; 0.33304; 
199.4; 0.38195; 
199.46; 0.35087; 
199.52; 0.24892; 
199.58; 0.11435; 
199.65; -0.01068; 
199.71; -0.07241; 
199.77; -0.07251; 
199.83; -0.03445; 
199.89; 0.03499; 
199.95; 0.11562; 
200.01; 0.21561; 
200.07; 0.25324; 
200.13; 0.16835; 
200.2; 0.08407; 
200.26; 0.00968; 
200.32; -0.0892; 
200.38; -0.12479; 
200.44; -0.10049; 
200.5; -0.04612; 
200.56; 0.04196; 
200.62; 0.1297; 
200.68; 0.19013; 
200.74; 0.21323; 
200.81; 0.2365; 
200.87; 0.26561; 
200.93; 0.24457; 
200.99; 0.20342; 
201.05; 0.17893; 
201.11; 0.14438; 
201.17; 0.15015; 
201.23; 0.23034; 
201.29; 0.31728; 
201.35; 0.39903; 
201.42; 0.44643; 
201.48; 0.39691; 
201.54; 0.29667; 
201.6; 0.20737; 
201.66; 0.1679; 
201.72; 0.1412; 
201.78; 0.0667; 
201.84; 0.02229; 
201.9; 0.04724; 
201.97; 0.11989; 
202.03; 0.20779; 
202.09; 0.26004; 
202.15; 0.32474; 
202.21; 0.36564; 
202.27; 0.29486; 
202.33; 0.1781; 
202.39; 0.07441; 
202.45; -0.01808; 
202.51; -0.11277; 
202.58; -0.18616; 
202.64; -0.17534; 
202.7; -0.0567; 
202.76; 0.10523; 
202.82; 0.20508; 
202.88; 0.28256; 
202.94; 0.31314; 
203; 0.18483; 
203.06; 0.02493; 
203.13; -0.09733; 
203.19; -0.17007; 
203.25; -0.13215; 
203.31; -0.07272; 
203.37; 0.02421; 
203.43; 0.12858; 
203.49; 0.15927; 
203.55; 0.22309; 
203.61; 0.24313; 
203.67; 0.15411; 
203.74; 0.05638; 
203.8; -0.02155; 
203.86; -0.02478; 
203.92; -0.02346; 
203.98; -0.09029; 
204.04; -0.12358; 
204.1; -0.10618; 
204.16; -0.07833; 
204.22; -0.04281; 
204.28; 0.02253; 
204.35; 0.07582; 
204.41; 0.06672; 
204.47; 0.05381; 
204.53; 0.0111; 
204.59; -0.03897; 
204.65; -0.02651; 
204.71; -0.03501; 
204.77; -0.02253; 
204.83; 0.04252; 
204.9; 0.08419; 
204.96; 0.14143; 
205.02; 0.15582; 
205.08; 0.09718; 
205.14; 0.07638; 
205.2; 0.06173; 
205.26; 0.01022; 
205.32; -0.03937; 
205.38; -0.09383; 
205.44; -0.13023; 
205.51; -0.07883; 
205.57; 0.03004; 
205.63; 0.11037; 
205.69; 0.15734; 
205.75; 0.1618; 
205.81; 0.14576; 
205.87; 0.1544; 
205.93; 0.12041; 
205.99; 0.08179; 
206.05; 0.12448; 
206.12; 0.15716; 
206.18; 0.14139; 
206.24; 0.11415; 
206.3; 0.10458; 
206.36; 0.1495; 
206.42; 0.1732; 
206.48; 0.15805; 
206.54; 0.19701; 
206.6; 0.23471; 
206.67; 0.22967; 
206.73; 0.24226; 
206.79; 0.21997; 
206.85; 0.14476; 
206.91; 0.09044; 
206.97; 0.06923; 
207.03; 0.10355; 
207.09; 0.18599; 
207.15; 0.25445; 
207.21; 0.29701; 
207.28; 0.3148; 
207.34; 0.28903; 
207.4; 0.20292; 
207.46; 0.12055; 
207.52; 0.08684; 
207.58; 0.04928; 
207.64; 0.05509; 
207.7; 0.1171; 
207.76; 0.16038; 
207.82; 0.19165; 
207.89; 0.20125; 
207.95; 0.20284; 
208.01; 0.20149; 
208.07; 0.18335; 
208.13; 0.20507; 
208.19; 0.2253; 
208.25; 0.22497; 
208.31; 0.2507; 
208.37; 0.25599; 
208.44; 0.24952; 
208.5; 0.22858; 
208.56; 0.16145; 
208.62; 0.15031; 
208.68; 0.24159; 
208.74; 0.34949; 
208.8; 0.42932; 
208.86; 0.46206; 
208.92; 0.41411; 
208.98; 0.31467; 
209.05; 0.20479; 
209.11; 0.09053; 
209.17; 0.01648; 
209.23; 0.00515; 
209.29; 0.03593; 
209.35; 0.11187; 
209.41; 0.19489; 
209.47; 0.23362; 
209.53; 0.20702; 
209.59; 0.07112; 
209.66; -0.1109; 
209.72; -0.1939; 
209.78; -0.16919; 
209.84; -0.06983; 
209.9; 0.06663; 
209.96; 0.15968; 
210.02; 0.21477; 
210.08; 0.21706; 
210.14; 0.13952; 
210.21; 0.06486; 
210.27; 0.01956; 
