,machine,point,time,max_mms,rms_mms,max_acc,med_acc,rms_acc,kur_acc,cf_acc,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range,max_dem,rms_dem,Nombre,diagnostico,Id_Estado_Activo,Id_Estado_Activo_fixed
3193,S3-M20,V-LOA-A,2020-02-11 12:32:54.265,9.3387,4.983373145158184,1.2013,0.4905256629631019,0.3009015668143659,0.0961915567908797,3.992335476076512,1.0,0.13385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0659,0.4960893476188707,S3-Ventilador M20," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3194,S3-M21,M-LOA-H,2020-02-11 12:33:14.978,11.966,5.876810423015037,0.60089,0.4003472400275244,0.1923031853989298,0.6512800543597517,3.1247012302654444,1.0,0.15487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35647,0.1555122811192294,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3195,S3-M21,M-LOA-V,2020-02-11 12:33:34.231,5.2733,1.6721129963663228,0.47957,0.3371005774489362,0.1414607237501491,0.1075899207808581,3.3901282793309218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44113,0.1766469951488913,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3196,S3-M21,M-LA-H,2020-02-11 12:33:46.121,7.8216,2.8813694334774183,0.47088,0.3152340400400946,0.1243619040101049,0.0270419987081411,3.786368532615414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.1468860137474241,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3197,S3-M21,M-LA-V,2020-02-11 12:33:55.807,9.3415,3.735059823442656,0.55836,0.358998423623367,0.1599819586891155,0.1961556998303613,3.490143542279236,1.0,0.09003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38336,0.1760133935503171,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3198,S3-M21,M-LA-A,2020-02-11 12:34:04.464,11.904,6.244566660682079,0.51559,0.4001734517729858,0.1894086487643407,0.8425480288863372,2.7221037865144635,1.0,0.1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27494,0.1194520001047439,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3199,S3-M21,V-LA-H,2020-02-11 12:34:14.945,11.354,4.236755144271321,2.99,0.7618211621859141,0.7243230885681794,0.0394619938752338,4.127992117316796,9.0,0.08945,0.22661,0.0,0.38285,0.40379,0.0,0.09281,0.0,0.0,0.0,3.2027,1.2559866708834018,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3200,S3-M21,V-LA-V,2020-02-11 12:34:26.594,8.6368,2.876806621229701,2.909,0.7885393601525327,0.7785653872642836,0.0595830543955298,3.736359267423407,6.0,0.18117,0.16173,0.0,0.4524,0.28901,0.0,0.0,0.0,0.0,0.0,2.7873,1.2359077171794954,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3201,S3-M21,V-LOA-H,2020-02-11 12:34:38.395,5.3285,1.683067003656869,2.4152,0.656853384255728,0.5407956312371368,0.0522204389005795,4.466012409299482,7.0,0.0,0.08653,0.0,0.24835,0.18484,0.12138,0.09314,0.0,0.0,0.0,2.1475,0.985391699990032,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3202,S3-M21,V-LOA-V,2020-02-11 12:34:49.704,7.6896,3.089310086706957,3.1732,0.7553328681443823,0.7096735168525216,0.1009352050687559,4.471351860604132,7.0,0.08574,0.17329,0.0,0.11798,0.09466,0.36737,0.1114,0.0,0.0,0.0,2.6642,1.3036231248274568,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3203,S3-M21,V-LOA-V,2020-02-11 12:34:59.474,8.2048,3.8599922960165856,1.7854,0.5916414368887206,0.4359894017600036,0.0730397862062375,4.095053670554125,5.0,0.09674,0.0,0.0,0.10091,0.09147,0.1164,0.09253,0.0,0.0,0.0,1.8246,0.7892924880429626,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3204,S3-M21,V-LOA-A,2020-02-11 12:35:09.195,8.3879,4.263848690318626,2.0294,0.6029541643982852,0.4543425674415371,0.024069409876231,4.466673707083663,6.0,0.11207,0.10015,0.0,0.10513,0.09905,0.11603,0.09239,0.0,0.0,0.0,1.8186,0.8104482573605388,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3205,S3-M23,M-LOA-H,2020-02-11 12:35:29.774,15.966,8.72841901601572,0.57398,0.4684373201925939,0.2497395953710459,1.1986495538206705,2.298313966382543,1.0,0.23143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20315,0.0894812736843573,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3206,S3-M23,M-LOA-V,2020-02-11 12:35:38.836,6.8863,2.3765175993340977,0.91472,0.3058440389673714,0.1186377414730702,1.708912232573403,7.710193979102624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47327,0.1254995639082,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3207,S3-M23,M-LA-H,2020-02-11 12:35:50.155,10.864,4.926027254869978,0.75611,0.3691464103382627,0.1660680235426416,0.2421408600880106,4.5530137823664285,1.0,0.11896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68009,0.171664934310196,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3208,S3-M23,M-LA-V,2020-02-11 12:36:03.658,7.0848,2.365142879647556,0.43467,0.3213403155358379,0.1289240474364082,0.1631634710523202,3.371519965772101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87899,0.2157607028946125,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3209,S3-M23,M-LA-A,2020-02-11 12:36:12.738,18.345,10.82077872800538,0.61127,0.512540846076178,0.2940718935473084,1.4045949978474086,2.078641357480369,1.0,0.28695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19913,0.0734654931655435,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3210,S3-M23,V-LA-H,2020-02-11 12:36:23.434,15.573,8.462828783847172,2.4371,0.6864064233937295,0.5858271619533669,0.155271116370796,4.160100723008125,2.0,0.21935,0.0,0.0,0.0,0.27098,0.0,0.0,0.0,0.0,0.0,5.6044,2.600943594596252,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3211,S3-M23,V-LA-V,2020-02-11 12:36:33.305,13.668,5.7598187209260985,3.6156,0.7560975843956296,0.7250559036945862,0.2954609069036555,4.986649969438759,7.0,0.3906699999999999,0.0,0.0,0.19027,0.10753,0.26158,0.0,0.0,0.0,0.0,4.6669,1.9552015242449083,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3212,S3-M23,V-LOA-H,2020-02-11 12:36:47.524,6.1929,2.801746880213971,2.5342,0.6531771089783838,0.5434206265546752,0.4147612868252937,4.663422542620447,3.0,0.11876,0.0,0.0,0.13963,0.0,0.12837,0.0,0.0,0.0,0.0,4.7611,1.7453272378762543,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3213,S3-M23,V-LOA-V,2020-02-11 12:36:58.678,8.7637,4.047163772643105,2.9661,0.7514055587502019,0.7024236091456617,0.0802520826093959,4.2226655843865855,2.0,0.10201,0.0,0.0,0.0,0.40634,0.0,0.0,0.0,0.0,0.0,3.3884,1.298936090381043,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3214,S3-M23,V-LOA-A,2020-02-11 12:37:10.474,11.629,6.988918098593768,1.8111,0.5588419520692574,0.3951323932452714,0.4300917608355719,4.583527017679342,2.0,0.18676,0.0,0.0,0.0,0.10668,0.0,0.0,0.0,0.0,0.0,1.9561,0.7520267796133276,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2.0
3215,S3-M24,M-LOA-H,2020-02-11 12:37:28.686,26.273,14.964123420030983,1.6393,0.6074520099036116,0.4299658185084536,0.8678759090505195,3.812628654265384,1.0,0.39931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68089,0.1550859255233418,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,2.0
3216,S3-M24,M-LOA-V,2020-02-11 12:37:39.804,13.623,5.983034375228065,0.65757,0.3861970455078397,0.1813964183292443,0.4960211507264911,3.6250440116544898,1.0,0.15509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906,0.12415286570937,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,2.0
3217,S3-M24,M-LA-H,2020-02-11 12:37:51.202,7.5951,2.7695470434211886,0.66806,0.3762215017887775,0.1753807541371524,0.1820264124353032,3.809197897949277,1.0,0.0,0.0,0.08522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43789,0.2117536207287728,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,1.0
3218,S3-M24,M-LA-V,2020-02-11 12:37:59.634,17.807,10.7789829810498,0.80934,0.5237817361543893,0.3171945106129491,1.0566081566999863,2.5515573974972803,1.0,0.28816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41089,0.1756492429157667,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,2.0
3219,S3-M24,M-LA-A,2020-02-11 12:38:08.975,30.136,19.058925491492563,1.0535,0.6810840161182163,0.5192866677897335,1.4029505175259196,2.028744555457328,1.0,0.50724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25449,0.1041094669504784,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,2.0
3220,S3-M24,V-LA-H,2020-02-11 12:38:19.944,6.8239,2.1344023487803105,1.796,0.597411167069266,0.4488888077827972,0.089504656143363,4.000990821916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3677,2.7416346774023936,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,1.0
3221,S3-M24,V-LA-V,2020-02-11 12:38:30.265,5.8929,2.428408593526062,1.6328,0.5921972171036541,0.4408252074929264,0.0320277573548812,3.703962414686098,1.0,0.0,0.0,0.0,0.08157,0.0,0.0,0.0,0.0,0.0,0.0,3.2991,1.6287935184005304,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,1.0
3222,S3-M24,V-LOA-H,2020-02-11 12:38:42.644,7.0155,3.0409374158280027,1.7026,0.5441944551173493,0.3738476054474327,0.166400486835156,4.5542621517189446,1.0,0.11057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7714,1.6458000423543235,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,1.0
3223,S3-M24,V-LOA-V,2020-02-11 12:38:53.735,20.107,10.323588696564824,1.7003,0.5987465300330036,0.4491748957803541,0.06720444709882,3.7853851939923286,1.0,0.26676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0754,1.3377407559595085,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,2.0
3224,S3-M24,V-LOA-A,2020-02-11 12:39:06.471,19.156,12.31863616141564,1.331,0.581132741868736,0.4060518964906786,0.6199367565588014,3.2779061285102378,1.0,0.32978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2664,1.197425862465692,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,2.0
3225,S3-M26,M-LOA-H,2020-02-11 12:39:19.535,19.561,10.379796377931791,0.7021,0.5110043725351086,0.2995784492342215,1.150269240455491,2.343626525187972,1.0,0.27073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30114,0.1072004537574858,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3226,S3-M26,M-LOA-V,2020-02-11 12:39:30.137,7.4068,2.9886464987962755,0.3961,0.3019458238121172,0.1122829345475651,0.3219845434162196,3.527695473903069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23928,0.1135459164142108,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3227,S3-M26,M-LA-H,2020-02-11 12:39:41.385,12.407,6.334475829245823,0.57588,0.4074879860072372,0.1971204289144023,0.7838508800147506,2.9214627990185145,1.0,0.16339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37653,0.1742644878916784,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3228,S3-M26,M-LA-V,2020-02-11 12:39:51.227,11.781,5.159076382855639,0.65137,0.4095175726803239,0.2064134437708061,0.364033788255063,3.155656860815991,1.0,0.12337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59778,0.274012438100179,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3229,S3-M26,M-LA-A,2020-02-11 12:40:01.955,17.362,9.840132739452454,0.85302,0.5212383853341033,0.317490435773703,0.951528391413814,2.686758100039288,1.0,0.26522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61681,0.2194990225949817,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3230,S3-M26,V-LA-H,2020-02-11 12:40:13.154,13.241,5.2759117937778095,3.3695,0.7805763705204275,0.7664767082263593,0.0774414091700768,4.39608922728661,6.0,0.24697,0.0,0.0,0.0,0.20403,0.08633,0.11672,0.0,0.0,0.0,4.7783,2.2254517916597067,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3231,S3-M26,V-LA-V,2020-02-11 12:40:26.175,17.266,7.797827008794837,4.8365,1.0660507368713668,1.4223191055049451,0.1217364218137952,3.400432421445234,7.0,0.3681299999999999,0.0,0.0,0.45985,0.7256100000000001,0.0,0.0,0.0,0.0,0.0,5.2761,2.421048579101848,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3232,S3-M26,V-LOA-H,2020-02-11 12:40:39.534,6.4306,2.492767541672208,2.9789,0.775988742078151,0.7562775511062557,0.0556855979988055,3.9388978234810375,5.0,0.09223,0.0,0.0,0.11095,0.11356,0.0812,0.0,0.0,0.09719,0.0,3.8581,1.769982299114533,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3233,S3-M26,V-LOA-V,2020-02-11 12:40:49.955,11.797,5.7279533780472764,4.1234,0.850408800621106,0.9084443170274744,0.0317278932524347,4.538968347000288,6.0,0.36811,0.0,0.0,0.09789,0.21859,0.09048,0.0,0.08281,0.0,0.0,4.0565,1.8533563186976825,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3234,S3-M26,V-LOA-A,2020-02-11 12:41:01.348,8.4475,3.712444465955986,1.9085,0.6131745388849074,0.4709238183507382,0.0118914853468456,4.052672482534262,3.0,0.08929,0.0,0.0,0.11818,0.10616,0.0,0.0,0.0,0.0,0.0,2.1957,1.1409106288571196,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2.0
3235,S3-M27,M-LOA-H,2020-02-11 12:41:19.975,10.848,4.882486124910956,0.51938,0.3585648834378035,0.1580644092660442,0.381817049677982,3.285875690876189,1.0,0.11787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32751,0.1428914148441245,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3236,S3-M27,M-LOA-V,2020-02-11 12:41:29.724,7.0097,2.834994124802449,0.86609,0.3599367891554015,0.1625663551320594,0.3615560540690792,5.327609143333744,1.0,0.08728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37432,0.1581809952609114,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3237,S3-M27,M-LA-H,2020-02-11 12:41:39.344,7.8561,2.8195236255232183,0.4544,0.3224208849482013,0.1289013254947622,0.2237758382089847,3.5251770938419407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33426,0.1640165436115721,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3238,S3-M27,M-LA-V,2020-02-11 12:41:49.924,6.7278,3.2101414988575696,0.56491,0.3434998326197054,0.1480365231319408,0.0076438286194258,3.816017750541949,1.0,0.0,0.0,0.08579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47223,0.220405379797409,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3239,S3-M27,M-LA-A,2020-02-11 12:41:58.915,10.399,4.591032674619258,0.4416,0.3412821731771462,0.1391409062644107,0.6928901902500657,3.173761130754915,1.0,0.1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22668,0.0956967392142423,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3240,S3-M27,V-LA-H,2020-02-11 12:42:11.091,10.746,4.264836374231398,2.102,0.6071049253472248,0.4666332634352181,0.2494827571610742,4.504608146718235,1.0,0.10065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8325,1.8563626547603371,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3241,S3-M27,V-LA-V,2020-02-11 12:42:21.445,11.383,5.156277492359309,2.4042,0.6854081955530222,0.589470366019581,0.0336146370976213,4.078576530037368,5.0,0.22759,0.0,0.0,0.17147,0.18921,0.0,0.0,0.0,0.0,0.0,3.2543,1.6086306735359523,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3242,S3-M27,V-LOA-H,2020-02-11 12:42:33.685,6.3916,1.8702994796083965,1.6018,0.5816044408237763,0.4254200148690372,0.0656872317287073,3.765220121326693,2.0,0.0,0.0,0.0,0.10166,0.08711,0.0,0.0,0.0,0.0,0.0,2.7084,1.3466845223532888,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3243,S3-M27,V-LOA-V,2020-02-11 12:42:46.174,6.1865,2.3640158989049422,2.573,0.6830862553699867,0.5943832711584915,0.3904555000652219,4.328856690372621,3.0,0.11682,0.0,0.0,0.0,0.0,0.17586,0.0,0.0,0.0,0.0,3.164,1.6847227431285567,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3244,S3-M27,V-LOA-A,2020-02-11 12:42:58.944,8.6177,3.7626110817167886,1.378,0.5289218516901267,0.3513978395210596,0.0741883151924942,3.921481139093387,3.0,0.09716,0.0,0.0,0.0,0.08448,0.08508,0.0,0.0,0.0,0.0,1.9185,1.020565424624183,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3245,S3-M29,M-LOA-H,2020-02-11 12:43:15.244,7.8288,3.0704735477049168,0.3278,0.2871356450566689,0.1014458369635918,0.3060146494150548,3.231280945689719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771,0.0732117708367224,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3246,S3-M29,M-LOA-V,2020-02-11 12:43:25.485,4.8859,1.9134075148282568,0.41642,0.3131059028451626,0.1214511270557937,0.1644980719914301,3.428704287023205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162,0.1426771912113072,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3247,S3-M29,M-LA-H,2020-02-11 12:43:36.194,8.2582,3.358916366107696,0.39744,0.299414520649519,0.1115930351041885,0.1967149309779361,3.561512594660871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25149,0.1176143140373632,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3248,S3-M29,M-LA-V,2020-02-11 12:43:46.385,6.3532,2.4291006434503872,0.35831,0.286304443512496,0.1026906655159389,0.0949064333573961,3.489216845560181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35025,0.1498163038941763,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3249,S3-M29,M-LA-A,2020-02-11 12:43:54.664,5.5736,2.803536864630465,0.71889,0.2648787633566416,0.0867079543843333,2.8255730012922786,8.290934841035664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39245,0.047934685659304,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3250,S3-M29,V-LA-H,2020-02-11 12:44:03.864,5.9652,2.3499862295312397,2.3935,0.6559302224986354,0.5462848757437772,0.3474869226823767,4.3814136291824015,1.0,0.09211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.447,2.0747733251697347,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3251,S3-M29,V-LA-V,2020-02-11 12:44:15.154,8.5625,3.38086809812676,3.5456,0.7401663120093982,0.69988844087791,0.5078163422171378,5.065950218512755,3.0,0.12898,0.0,0.0,0.0,0.0,0.09039,0.0,0.0,0.0,0.09821,6.5277,2.964203786777986,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3252,S3-M29,V-LOA-H,2020-02-11 12:44:27.008,5.648,2.186769278367694,1.93,0.613392610311508,0.4722755290937936,0.0085734767719021,4.08659750739849,1.0,0.0,0.0,0.0,0.08722,0.0,0.0,0.0,0.0,0.0,0.0,2.3506,1.205507587307408,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3253,S3-M29,V-LOA-V,2020-02-11 12:44:37.924,8.262,3.489024560045635,2.6394,0.6887656620411846,0.5980445090799665,0.1846360881549094,4.413383886862302,4.0,0.23023,0.0,0.0,0.0,0.0,0.08215,0.0,0.0,0.0,0.09534,4.0885,1.7267683772146385,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3254,S3-M29,V-LOA-A,2020-02-11 12:44:48.120,7.6634,3.361457123330474,1.4579,0.522231254712352,0.3441465288926752,0.1529722678360401,4.236276927420812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0892,1.474127588392787,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3255,S3-M30,M-LOA-H,2020-02-11 12:45:06.935,11.468,4.661743495276377,0.53939,0.3690687496163274,0.1666789908782973,0.3639091722151337,3.236100705660272,1.0,0.11623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33065,0.1323720461303754,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3256,S3-M30,M-LOA-V,2020-02-11 12:45:17.775,5.7846,2.037343524245526,0.55447,0.3385615539030532,0.141677954944259,0.2287534332061387,3.9135940395112807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37014,0.1476246341219148,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3257,S3-M30,M-LA-H,2020-02-11 12:45:28.636,6.7484,2.389777494097729,0.38451,0.3019926680123263,0.1132230975683028,0.2300456251440041,3.396038513855717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30947,0.1309176809131971,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3258,S3-M30,M-LA-V,2020-02-11 12:45:38.385,9.1331,3.673080351435397,0.45659,0.3317544986330724,0.1354945461378629,0.3279555580640063,3.3698035309511942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32471,0.1515704396147146,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3259,S3-M30,M-LA-A,2020-02-11 12:45:48.325,8.1751,3.5752356898413504,0.42485,0.3231691462982514,0.1273265556167375,0.4441921537267745,3.336695930728152,1.0,0.0893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26808,0.1067873576663351,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,1.0
3260,S3-M30,V-LA-H,2020-02-11 12:46:00.042,10.227,3.918568068345338,1.9506,0.6481979433247754,0.5273146568142338,0.0019963150383977,3.699119633397885,3.0,0.08284,0.0,0.0,0.27542,0.0,0.0,0.0,0.0,0.0,0.0,1.8988,0.9377282656976752,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
3261,S3-M30,V-LA-V,2020-02-11 12:46:10.845,10.022,3.587484777152872,2.9512,0.7689558564253604,0.7418404430695132,0.0003937971029146,3.9782139509526058,9.0,0.0,0.0,0.0,0.33496,0.09103,0.35631,0.0,0.0,0.08409,0.19694,2.9406,1.3846124538074107,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2.0
