// user:DESKTOP-0HM15HR_628165; date:2020-02-11 10:02:56.433; sample:8192; 
time[ms]; amplitude[g]; 
139.65; -0.08315; 
139.71; 0.06975; 
139.77; 0.1871; 
139.83; 0.22303; 
139.89; 0.20818; 
139.95; 0.17644; 
140.01; 0.11251; 
140.08; 0.03793; 
140.14; -0.0374; 
140.2; -0.10316; 
140.26; -0.11855; 
140.32; -0.09104; 
140.38; -0.06015; 
140.44; -0.03988; 
140.5; -0.00708; 
140.56; 0.03712; 
140.63; 0.05238; 
140.69; 0.05383; 
140.75; 0.06955; 
140.81; 0.07966; 
140.87; 0.0755; 
140.93; 0.06499; 
140.99; 0.05272; 
141.05; 0.03261; 
141.11; -0.00485; 
141.17; -0.05562; 
141.24; -0.11446; 
141.3; -0.16909; 
141.36; -0.21402; 
141.42; -0.26283; 
141.48; -0.30855; 
141.54; -0.3206; 
141.6; -0.29374; 
141.66; -0.26668; 
141.72; -0.26072; 
141.78; -0.2481; 
141.85; -0.20559; 
141.91; -0.1569; 
141.97; -0.14922; 
142.03; -0.16917; 
142.09; -0.17536; 
142.15; -0.19061; 
142.21; -0.23527; 
142.27; -0.29914; 
142.33; -0.37396; 
142.4; -0.44066; 
142.46; -0.50468; 
142.52; -0.56713; 
142.58; -0.60006; 
142.64; -0.61664; 
142.7; -0.6225; 
142.76; -0.59218; 
142.82; -0.55058; 
142.88; -0.50477; 
142.94; -0.42117; 
143.01; -0.30736; 
143.07; -0.16511; 
143.13; -0.00335; 
143.19; 0.1396; 
143.25; 0.2628; 
143.31; 0.35051; 
143.37; 0.3721; 
143.43; 0.34193; 
143.49; 0.27081; 
143.55; 0.16021; 
143.62; 0.02621; 
143.68; -0.11287; 
143.74; -0.23764; 
143.8; -0.32453; 
143.86; -0.35544; 
143.92; -0.32636; 
143.98; -0.23749; 
144.04; -0.1143; 
144.1; 0.00897; 
144.17; 0.12826; 
144.23; 0.20776; 
144.29; 0.20835; 
144.35; 0.17082; 
144.41; 0.11774; 
144.47; 0.02158; 
144.53; -0.08431; 
144.59; -0.14936; 
144.65; -0.17275; 
144.71; -0.13179; 
144.78; -0.04203; 
144.84; -0.00633; 
144.9; -0.03535; 
144.96; -0.06397; 
145.02; -0.10909; 
145.08; -0.19888; 
145.14; -0.29873; 
145.2; -0.35502; 
145.26; -0.35842; 
145.32; -0.31671; 
145.39; -0.20076; 
145.45; -0.04932; 
145.51; 0.05138; 
145.57; 0.07718; 
145.63; 0.04039; 
145.69; -0.01168; 
145.75; -0.09154; 
145.81; -0.23723; 
145.87; -0.36695; 
145.94; -0.42935; 
146; -0.43321; 
146.06; -0.40269; 
146.12; -0.39174; 
146.18; -0.36581; 
146.24; -0.31347; 
146.3; -0.26831; 
146.36; -0.20605; 
146.42; -0.15578; 
146.48; -0.10996; 
146.55; -0.02411; 
146.61; 0.06813; 
146.67; 0.1566; 
146.73; 0.22723; 
146.79; 0.27818; 
146.85; 0.33583; 
146.91; 0.36296; 
146.97; 0.35076; 
147.03; 0.31119; 
147.09; 0.22226; 
147.16; 0.10406; 
147.22; 0.00407; 
147.28; -0.0447; 
147.34; -0.04226; 
147.4; -0.00105; 
147.46; 0.07626; 
147.52; 0.17512; 
147.58; 0.29853; 
147.64; 0.43901; 
147.71; 0.52695; 
147.77; 0.51708; 
147.83; 0.46276; 
147.89; 0.43093; 
147.95; 0.40457; 
148.01; 0.3539; 
148.07; 0.32795; 
148.13; 0.38208; 
148.19; 0.47752; 
148.25; 0.54299; 
148.32; 0.59889; 
148.38; 0.67686; 
148.44; 0.70447; 
148.5; 0.64346; 
148.56; 0.55161; 
148.62; 0.44599; 
148.68; 0.32454; 
148.74; 0.23177; 
148.8; 0.20707; 
148.86; 0.25561; 
148.93; 0.33859; 
148.99; 0.42047; 
149.05; 0.4934; 
149.11; 0.5313; 
149.17; 0.52121; 
149.23; 0.44938; 
149.29; 0.29322; 
149.35; 0.09805; 
149.41; -0.06702; 
149.48; -0.1832; 
149.54; -0.25356; 
149.6; -0.25031; 
149.66; -0.14938; 
149.72; 0.0203; 
149.78; 0.21177; 
149.84; 0.37425; 
149.9; 0.48358; 
149.96; 0.5135; 
150.02; 0.43764; 
150.09; 0.34471; 
150.15; 0.2821; 
150.21; 0.20942; 
150.27; 0.17922; 
150.33; 0.20999; 
150.39; 0.27366; 
150.45; 0.37658; 
150.51; 0.46912; 
150.57; 0.53479; 
150.63; 0.59395; 
150.7; 0.61904; 
150.76; 0.59894; 
150.82; 0.54792; 
150.88; 0.4883; 
150.94; 0.42656; 
151; 0.37515; 
151.06; 0.35184; 
151.12; 0.32558; 
151.18; 0.30112; 
151.25; 0.30398; 
151.31; 0.31913; 
151.37; 0.33164; 
151.43; 0.32032; 
151.49; 0.2859; 
151.55; 0.23822; 
151.61; 0.19769; 
151.67; 0.17797; 
151.73; 0.14848; 
151.79; 0.15393; 
151.86; 0.21092; 
151.92; 0.25227; 
151.98; 0.28744; 
152.04; 0.29849; 
152.1; 0.27435; 
152.16; 0.24354; 
152.22; 0.15059; 
152.28; 0.02654; 
152.34; -0.03261; 
152.4; -0.01535; 
152.47; 0.04859; 
152.53; 0.10202; 
152.59; 0.15984; 
152.65; 0.22219; 
152.71; 0.22065; 
152.77; 0.19094; 
152.83; 0.12644; 
152.89; 0.01033; 
152.95; -0.06652; 
153.02; -0.10143; 
153.08; -0.07897; 
153.14; 0.02438; 
153.2; 0.13225; 
153.26; 0.24519; 
153.32; 0.37052; 
153.38; 0.47712; 
153.44; 0.5504; 
153.5; 0.57469; 
153.56; 0.58141; 
153.63; 0.52599; 
153.69; 0.4061; 
153.75; 0.34707; 
153.81; 0.29549; 
153.87; 0.20712; 
153.93; 0.20643; 
153.99; 0.28862; 
154.05; 0.37563; 
154.11; 0.4803; 
154.17; 0.61249; 
154.24; 0.69507; 
154.3; 0.69602; 
154.36; 0.67702; 
154.42; 0.58605; 
154.48; 0.37624; 
154.54; 0.17488; 
154.6; 0.0618; 
154.66; 0.01731; 
154.72; 0.04569; 
154.79; 0.15578; 
154.85; 0.30401; 
154.91; 0.42749; 
154.97; 0.48693; 
155.03; 0.42498; 
155.09; 0.24314; 
155.15; 0.02478; 
155.21; -0.20382; 
155.27; -0.40704; 
155.33; -0.52248; 
155.4; -0.54406; 
155.46; -0.43795; 
155.52; -0.20181; 
155.58; 0.06398; 
155.64; 0.27943; 
155.7; 0.43043; 
155.76; 0.50167; 
155.82; 0.44083; 
155.88; 0.2682; 
155.94; 0.0848; 
156.01; -0.06925; 
156.07; -0.1944; 
156.13; -0.26448; 
156.19; -0.22834; 
156.25; -0.1005; 
156.31; 0.03924; 
156.37; 0.16153; 
156.43; 0.24418; 
156.49; 0.29596; 
156.56; 0.30611; 
156.62; 0.23283; 
156.68; 0.17722; 
156.74; 0.15289; 
156.8; 0.10812; 
156.86; 0.12208; 
156.92; 0.1568; 
156.98; 0.1719; 
157.04; 0.18113; 
157.1; 0.15493; 
157.17; 0.14011; 
157.23; 0.10498; 
157.29; 0.03331; 
157.35; -0.02817; 
157.41; -0.11973; 
157.47; -0.17935; 
157.53; -0.18722; 
157.59; -0.17573; 
157.65; -0.06919; 
157.71; 0.02285; 
157.78; -0.03192; 
157.84; -0.12461; 
157.9; -0.1722; 
157.96; -0.2218; 
158.02; -0.30766; 
158.08; -0.3761; 
158.14; -0.40479; 
158.2; -0.46469; 
158.26; -0.52518; 
158.33; -0.48457; 
158.39; -0.40065; 
158.45; -0.35987; 
158.51; -0.31755; 
158.57; -0.25922; 
158.63; -0.2434; 
158.69; -0.30131; 
158.75; -0.38947; 
158.81; -0.45455; 
158.87; -0.53348; 
158.94; -0.59996; 
159; -0.57767; 
159.06; -0.50429; 
159.12; -0.3914; 
159.18; -0.25485; 
159.24; -0.15816; 
159.3; -0.08099; 
159.36; -0.02214; 
159.42; -0.03103; 
159.48; -0.12971; 
159.55; -0.26451; 
159.61; -0.32697; 
159.67; -0.33707; 
159.73; -0.34686; 
159.79; -0.30651; 
159.85; -0.22135; 
159.91; -0.15523; 
159.97; -0.16229; 
160.03; -0.23205; 
160.1; -0.30894; 
160.16; -0.41029; 
160.22; -0.49745; 
160.28; -0.50874; 
160.34; -0.50778; 
160.4; -0.49248; 
160.46; -0.41309; 
160.52; -0.33533; 
160.58; -0.35703; 
160.64; -0.44448; 
160.71; -0.45864; 
160.77; -0.45586; 
160.83; -0.53953; 
160.89; -0.59679; 
160.95; -0.61186; 
161.01; -0.63901; 
161.07; -0.63053; 
161.13; -0.58458; 
161.19; -0.52323; 
161.25; -0.48308; 
161.32; -0.4311; 
161.38; -0.32293; 
161.44; -0.27532; 
161.5; -0.28114; 
161.56; -0.25976; 
161.62; -0.26826; 
161.68; -0.2968; 
161.74; -0.32244; 
161.8; -0.34728; 
161.87; -0.33891; 
161.93; -0.3053; 
161.99; -0.24214; 
162.05; -0.17412; 
162.11; -0.13603; 
162.17; -0.08487; 
162.23; -0.02312; 
162.29; 0.00044; 
162.35; 0.00843; 
162.41; 0.02872; 
162.48; 0.01384; 
162.54; -0.02496; 
162.6; -0.02238; 
162.66; 0.00012; 
162.72; 0.01766; 
162.78; 0.01449; 
162.84; -0.00053; 
162.9; 0.00584; 
162.96; -0.01456; 
163.02; -0.05372; 
163.09; -0.09172; 
163.15; -0.14993; 
163.21; -0.18205; 
163.27; -0.22266; 
163.33; -0.27451; 
163.39; -0.27523; 
163.45; -0.26908; 
163.51; -0.24455; 
163.57; -0.19318; 
163.64; -0.16363; 
163.7; -0.16271; 
163.76; -0.20285; 
163.82; -0.23205; 
163.88; -0.22783; 
163.94; -0.25899; 
164; -0.31355; 
164.06; -0.31722; 
164.12; -0.25462; 
164.18; -0.19355; 
164.25; -0.14465; 
164.31; -0.0704; 
164.37; 0.00144; 
164.43; 0.06319; 
164.49; 0.10349; 
164.55; 0.1104; 
164.61; 0.09711; 
164.67; 0.06515; 
164.73; 0.05319; 
164.79; 0.0391; 
164.86; 0.00353; 
164.92; 0.00493; 
164.98; 0.03375; 
165.04; 0.08172; 
165.1; 0.11743; 
165.16; 0.10175; 
165.22; 0.09214; 
165.28; 0.08688; 
165.34; 0.0478; 
165.41; -0.05187; 
165.47; -0.20406; 
165.53; -0.32403; 
165.59; -0.4169; 
165.65; -0.49643; 
165.71; -0.53902; 
165.77; -0.55119; 
165.83; -0.49825; 
165.89; -0.44801; 
165.95; -0.46034; 
166.02; -0.45887; 
166.08; -0.44238; 
166.14; -0.42634; 
166.2; -0.41605; 
166.26; -0.40295; 
166.32; -0.33101; 
166.38; -0.26089; 
166.44; -0.23777; 
166.5; -0.21789; 
166.56; -0.21618; 
166.63; -0.23643; 
166.69; -0.26741; 
166.75; -0.30614; 
166.81; -0.34834; 
166.87; -0.39978; 
166.93; -0.41788; 
166.99; -0.38312; 
167.05; -0.31928; 
167.11; -0.21341; 
167.18; -0.05891; 
167.24; 0.12821; 
167.3; 0.30158; 
167.36; 0.41341; 
167.42; 0.49324; 
167.48; 0.54882; 
167.54; 0.52529; 
167.6; 0.4512; 
167.66; 0.39406; 
167.72; 0.34084; 
167.79; 0.27632; 
167.85; 0.20634; 
167.91; 0.13513; 
167.97; 0.09226; 
168.03; 0.06967; 
168.09; 0.04459; 
168.15; 0.00245; 
168.21; -0.07264; 
168.27; -0.12639; 
168.33; -0.17154; 
168.4; -0.25302; 
168.46; -0.28227; 
168.52; -0.24806; 
168.58; -0.196; 
168.64; -0.10525; 
168.7; -0.00674; 
168.76; 0.06175; 
168.82; 0.09227; 
168.88; 0.108; 
168.95; 0.0911; 
169.01; -0.02881; 
169.07; -0.17004; 
169.13; -0.26414; 
169.19; -0.33889; 
169.25; -0.35911; 
169.31; -0.36493; 
169.37; -0.3774; 
169.43; -0.34878; 
169.49; -0.30968; 
169.56; -0.26512; 
169.62; -0.24106; 
169.68; -0.24592; 
169.74; -0.20883; 
169.8; -0.14215; 
169.86; -0.06433; 
169.92; 0.02441; 
169.98; 0.12045; 
170.04; 0.25327; 
170.1; 0.38689; 
170.17; 0.49307; 
170.23; 0.56471; 
170.29; 0.55937; 
170.35; 0.48517; 
170.41; 0.37025; 
170.47; 0.2343; 
170.53; 0.09206; 
170.59; -0.02101; 
170.65; -0.06197; 
170.72; -0.06432; 
170.78; -0.00766; 
170.84; 0.14373; 
170.9; 0.2983; 
170.96; 0.42311; 
171.02; 0.53297; 
171.08; 0.59855; 
171.14; 0.60756; 
171.2; 0.52031; 
171.26; 0.37351; 
171.33; 0.24315; 
171.39; 0.09313; 
171.45; -0.04708; 
171.51; -0.13035; 
171.57; -0.17981; 
171.63; -0.17356; 
171.69; -0.14534; 
171.75; -0.12619; 
171.81; -0.09734; 
171.88; -0.09327; 
171.94; -0.10645; 
172; -0.11742; 
172.06; -0.11711; 
172.12; -0.0893; 
172.18; -0.05833; 
172.24; -0.00515; 
172.3; 0.0929; 
172.36; 0.22655; 
172.42; 0.34944; 
172.49; 0.38159; 
172.55; 0.35853; 
172.61; 0.3322; 
172.67; 0.26616; 
172.73; 0.16382; 
172.79; 0.10418; 
172.85; 0.11081; 
172.91; 0.12819; 
172.97; 0.21694; 
173.03; 0.37906; 
173.1; 0.49465; 
173.16; 0.61078; 
173.22; 0.72976; 
173.28; 0.77619; 
173.34; 0.74839; 
173.4; 0.66202; 
173.46; 0.6089; 
173.52; 0.54207; 
173.58; 0.42918; 
173.65; 0.41524; 
173.71; 0.42007; 
173.77; 0.39144; 
173.83; 0.40636; 
173.89; 0.39676; 
173.95; 0.36889; 
174.01; 0.3442; 
174.07; 0.3128; 
174.13; 0.28621; 
174.19; 0.22192; 
174.26; 0.18913; 
174.32; 0.18355; 
174.38; 0.10852; 
174.44; 0.0677; 
174.5; 0.09394; 
174.56; 0.1237; 
174.62; 0.17169; 
174.68; 0.19085; 
174.74; 0.17747; 
174.8; 0.14503; 
174.87; 0.042; 
174.93; -0.06796; 
174.99; -0.14452; 
175.05; -0.22594; 
175.11; -0.27702; 
175.17; -0.26155; 
175.23; -0.15977; 
175.29; -0.03813; 
175.35; 0.0342; 
175.42; 0.10736; 
175.48; 0.14022; 
175.54; 0.12443; 
175.6; 0.09294; 
175.66; 0.00097; 
175.72; -0.05485; 
175.78; -0.0472; 
175.84; -0.01507; 
175.9; 0.09975; 
175.96; 0.23245; 
176.03; 0.34426; 
176.09; 0.41648; 
176.15; 0.41971; 
176.21; 0.40582; 
176.27; 0.30354; 
176.33; 0.14035; 
176.39; 0.05456; 
176.45; 0.02507; 
176.51; 0.02791; 
176.57; 0.05802; 
176.64; 0.15356; 
176.7; 0.31396; 
176.76; 0.42619; 
176.82; 0.48573; 
176.88; 0.46948; 
176.94; 0.37109; 
177; 0.30999; 
177.06; 0.24819; 
177.12; 0.13443; 
177.19; 0.05326; 
177.25; 0.02011; 
177.31; 0.01949; 
177.37; 0.05461; 
177.43; 0.09661; 
177.49; 0.11952; 
177.55; 0.13705; 
177.61; 0.17205; 
177.67; 0.18608; 
177.73; 0.13332; 
177.8; 0.05785; 
177.86; 0.00595; 
177.92; -0.02708; 
177.98; -0.00892; 
178.04; 0.05064; 
178.1; 0.08497; 
178.16; 0.1413; 
178.22; 0.24185; 
178.28; 0.29853; 
178.34; 0.32896; 
178.41; 0.36575; 
178.47; 0.36515; 
178.53; 0.35504; 
178.59; 0.34073; 
178.65; 0.29475; 
178.71; 0.29741; 
178.77; 0.36913; 
178.83; 0.42272; 
178.89; 0.44387; 
178.96; 0.46097; 
179.02; 0.46813; 
179.08; 0.43457; 
179.14; 0.37376; 
179.2; 0.35489; 
179.26; 0.37242; 
179.32; 0.37881; 
179.38; 0.37448; 
179.44; 0.37418; 
179.5; 0.38179; 
179.57; 0.36829; 
179.63; 0.3269; 
179.69; 0.28681; 
179.75; 0.2455; 
179.81; 0.19374; 
179.87; 0.14654; 
179.93; 0.11993; 
179.99; 0.08932; 
180.05; 0.05129; 
180.11; 0.04596; 
180.18; 0.05697; 
180.24; 0.06749; 
180.3; 0.07274; 
180.36; 0.05803; 
180.42; 0.04104; 
180.48; -0.0009; 
180.54; -0.08594; 
180.6; -0.19809; 
180.66; -0.30268; 
180.73; -0.31615; 
180.79; -0.25103; 
180.85; -0.16203; 
180.91; -0.03822; 
180.97; 0.1044; 
181.03; 0.26049; 
181.09; 0.38999; 
181.15; 0.4159; 
181.21; 0.35436; 
181.27; 0.24071; 
181.34; 0.09367; 
181.4; -0.03154; 
181.46; -0.09546; 
181.52; -0.09294; 
181.58; 0.00562; 
181.64; 0.16535; 
181.7; 0.26803; 
181.76; 0.32413; 
181.82; 0.37586; 
181.88; 0.37432; 
181.95; 0.28382; 
182.01; 0.06498; 
182.07; -0.21976; 
182.13; -0.43542; 
182.19; -0.51826; 
182.25; -0.44189; 
182.31; -0.23282; 
182.37; 0.10833; 
182.43; 0.45271; 
182.5; 0.59067; 
182.56; 0.61879; 
182.62; 0.57189; 
182.68; 0.32837; 
182.74; -0.03089; 
182.8; -0.40039; 
182.86; -0.67195; 
182.92; -0.77809; 
182.98; -0.75857; 
183.04; -0.61959; 
183.11; -0.40201; 
183.17; -0.13766; 
183.23; 0.08144; 
183.29; 0.15156; 
183.35; 0.15646; 
183.41; 0.09595; 
183.47; -0.06898; 
183.53; -0.28348; 
183.59; -0.50273; 
183.65; -0.6114; 
183.72; -0.60116; 
183.78; -0.51351; 
183.84; -0.31933; 
183.9; -0.11901; 
183.96; 0.01915; 
184.02; 0.06155; 
184.08; -0.02649; 
184.14; -0.1704; 
184.2; -0.37523; 
184.27; -0.59699; 
184.33; -0.70662; 
184.39; -0.73209; 
184.45; -0.7122; 
184.51; -0.62953; 
184.57; -0.47377; 
184.63; -0.27718; 
184.69; -0.14869; 
184.75; -0.1094; 
184.81; -0.08824; 
184.88; -0.09442; 
184.94; -0.1965; 
185; -0.36857; 
185.06; -0.49669; 
185.12; -0.56551; 
185.18; -0.63109; 
185.24; -0.67748; 
185.3; -0.67037; 
185.36; -0.61962; 
185.42; -0.55234; 
185.49; -0.51792; 
185.55; -0.55387; 
185.61; -0.6069; 
185.67; -0.6576; 
185.73; -0.75698; 
185.79; -0.86616; 
185.85; -0.9493; 
185.91; -0.99692; 
185.97; -0.96669; 
186.04; -0.85807; 
186.1; -0.68784; 
186.16; -0.51652; 
186.22; -0.34133; 
186.28; -0.12794; 
186.34; -0.00804; 
186.4; -0.01796; 
186.46; -0.1175; 
186.52; -0.32195; 
186.58; -0.51073; 
186.65; -0.60532; 
186.71; -0.62816; 
186.77; -0.5829; 
186.83; -0.468; 
186.89; -0.25571; 
186.95; -0.04599; 
187.01; 0.04869; 
187.07; 0.08058; 
187.13; 0.06212; 
187.19; -0.026; 
187.26; -0.15199; 
187.32; -0.2597; 
187.38; -0.29466; 
187.44; -0.27368; 
187.5; -0.20325; 
187.56; -0.08563; 
187.62; 0.04128; 
187.68; 0.17319; 
187.74; 0.25514; 
187.81; 0.24629; 
187.87; 0.18335; 
187.93; 0.05893; 
187.99; -0.10283; 
188.05; -0.25687; 
188.11; -0.37949; 
188.17; -0.42006; 
188.23; -0.40739; 
188.29; -0.36919; 
188.35; -0.29212; 
188.42; -0.20799; 
188.48; -0.10402; 
188.54; -0.02728; 
188.6; -0.03376; 
188.66; -0.05331; 
188.72; -0.10265; 
188.78; -0.21382; 
188.84; -0.3467; 
188.9; -0.4736; 
188.96; -0.54345; 
189.03; -0.57083; 
189.09; -0.5432; 
189.15; -0.41963; 
189.21; -0.28972; 
189.27; -0.18373; 
189.33; -0.09692; 
189.39; -0.0766; 
189.45; -0.11257; 
189.51; -0.2079; 
189.58; -0.33785; 
189.64; -0.43227; 
189.7; -0.44591; 
189.76; -0.34704; 
189.82; -0.21093; 
189.88; -0.11506; 
189.94; -0.02974; 
190; 0.03548; 
190.06; 0.06578; 
190.12; 0.05346; 
190.19; -0.0366; 
190.25; -0.14884; 
190.31; -0.22967; 
190.37; -0.27703; 
190.43; -0.24604; 
190.49; -0.17041; 
190.55; -0.11211; 
190.61; -0.05486; 
190.67; -0.01791; 
190.73; -0.0017; 
190.8; -0.00794; 
190.86; -0.07214; 
190.92; -0.15485; 
190.98; -0.26039; 
191.04; -0.38139; 
191.1; -0.45302; 
191.16; -0.51282; 
191.22; -0.53765; 
191.28; -0.48326; 
191.35; -0.40947; 
191.41; -0.3217; 
191.47; -0.23505; 
191.53; -0.15942; 
191.59; -0.07972; 
191.65; -0.05644; 
191.71; -0.08184; 
191.77; -0.11603; 
191.83; -0.1651; 
191.89; -0.20455; 
191.96; -0.23241; 
192.02; -0.22931; 
192.08; -0.19059; 
192.14; -0.15622; 
192.2; -0.09788; 
192.26; -0.04914; 
192.32; -0.06094; 
192.38; -0.05675; 
192.44; -0.02748; 
192.5; -0.01052; 
192.57; 0.01917; 
192.63; 0.07937; 
192.69; 0.18561; 
192.75; 0.30453; 
192.81; 0.41146; 
192.87; 0.53318; 
192.93; 0.6308; 
192.99; 0.70196; 
193.05; 0.75837; 
193.12; 0.73624; 
193.18; 0.67209; 
193.24; 0.61385; 
193.3; 0.52915; 
193.36; 0.42411; 
193.42; 0.29821; 
193.48; 0.20563; 
193.54; 0.2033; 
193.6; 0.20219; 
193.66; 0.18913; 
193.73; 0.23906; 
193.79; 0.31291; 
193.85; 0.3531; 
193.91; 0.36586; 
193.97; 0.35816; 
194.03; 0.30387; 
194.09; 0.20864; 
194.15; 0.13061; 
194.21; 0.06878; 
194.27; 0.00068; 
194.34; -0.02518; 
194.4; 0.00756; 
194.46; 0.05043; 
194.52; 0.09894; 
194.58; 0.1674; 
194.64; 0.22109; 
194.7; 0.23428; 
194.76; 0.23289; 
194.82; 0.24289; 
194.89; 0.24338; 
194.95; 0.23483; 
195.01; 0.24814; 
195.07; 0.26773; 
195.13; 0.29579; 
195.19; 0.34657; 
195.25; 0.40477; 
195.31; 0.46608; 
195.37; 0.50691; 
195.43; 0.54685; 
195.5; 0.60192; 
195.56; 0.6048; 
195.62; 0.56699; 
195.68; 0.52904; 
195.74; 0.47193; 
195.8; 0.38783; 
195.86; 0.2776; 
195.92; 0.18103; 
195.98; 0.11157; 
196.04; 0.05469; 
196.11; 0.0398; 
196.17; 0.05038; 
196.23; 0.10088; 
196.29; 0.22519; 
196.35; 0.35616; 
196.41; 0.47503; 
196.47; 0.58516; 
196.53; 0.63978; 
196.59; 0.63249; 
196.66; 0.56182; 
196.72; 0.4581; 
196.78; 0.35882; 
196.84; 0.25399; 
196.9; 0.17215; 
196.96; 0.12027; 
197.02; 0.0769; 
197.08; 0.06812; 
197.14; 0.10433; 
197.2; 0.15923; 
197.27; 0.21019; 
197.33; 0.26584; 
197.39; 0.30475; 
197.45; 0.29748; 
197.51; 0.28204; 
197.57; 0.24555; 
197.63; 0.17842; 
197.69; 0.12777; 
197.75; 0.09066; 
197.81; 0.09696; 
197.88; 0.15646; 
197.94; 0.21409; 
198; 0.25746; 
198.06; 0.26917; 
198.12; 0.26867; 
198.18; 0.28226; 
198.24; 0.2723; 
198.3; 0.27714; 
198.36; 0.32001; 
198.43; 0.34515; 
198.49; 0.39088; 
198.55; 0.46804; 
198.61; 0.48604; 
198.67; 0.4532; 
198.73; 0.40474; 
198.79; 0.30637; 
198.85; 0.16777; 
198.91; 0.01886; 
198.97; -0.10329; 
199.04; -0.17916; 
199.1; -0.22936; 
199.16; -0.22284; 
199.22; -0.20581; 
199.28; -0.23978; 
199.34; -0.26097; 
199.4; -0.29539; 
199.46; -0.36162; 
199.52; -0.41059; 
199.58; -0.45605; 
199.65; -0.47624; 
199.71; -0.46166; 
199.77; -0.38212; 
199.83; -0.24354; 
199.89; -0.13605; 
199.95; -0.00455; 
200.01; 0.13087; 
200.07; 0.17299; 
200.13; 0.1725; 
200.2; 0.12545; 
200.26; 0.03138; 
200.32; -0.07921; 
200.38; -0.18036; 
200.44; -0.21071; 
200.5; -0.19986; 
200.56; -0.13288; 
200.62; -0.0068; 
200.68; 0.11098; 
200.74; 0.25224; 
200.81; 0.34851; 
200.87; 0.32404; 
200.93; 0.23007; 
200.99; 0.08319; 
201.05; -0.04519; 
201.11; -0.11085; 
201.17; -0.13379; 
201.23; -0.09124; 
201.29; 0.01659; 
201.35; 0.18209; 
201.42; 0.3197; 
201.48; 0.35612; 
201.54; 0.35916; 
201.6; 0.33393; 
201.66; 0.26107; 
201.72; 0.17401; 
201.78; 0.05846; 
201.84; -0.08802; 
201.9; -0.20725; 
201.97; -0.23832; 
202.03; -0.19448; 
202.09; -0.09656; 
202.15; 0.0746; 
202.21; 0.25216; 
202.27; 0.33177; 
202.33; 0.30899; 
202.39; 0.24168; 
202.45; 0.12066; 
202.51; -0.0687; 
202.58; -0.20979; 
202.64; -0.22779; 
202.7; -0.14989; 
202.76; 0.0129; 
202.82; 0.24264; 
202.88; 0.51555; 
202.94; 0.71966; 
203; 0.76265; 
203.06; 0.73945; 
203.13; 0.67431; 
203.19; 0.53329; 
203.25; 0.38864; 
203.31; 0.31042; 
203.37; 0.35368; 
203.43; 0.47189; 
203.49; 0.59524; 
203.55; 0.76081; 
203.61; 0.92967; 
203.67; 1.0509; 
203.74; 1.1112; 
203.8; 1.0682; 
203.86; 0.93999; 
203.92; 0.74031; 
203.98; 0.51413; 
204.04; 0.35493; 
204.1; 0.27173; 
204.16; 0.2329; 
204.22; 0.21734; 
204.28; 0.24953; 
204.35; 0.3249; 
204.41; 0.36496; 
204.47; 0.35319; 
204.53; 0.29537; 
204.59; 0.20468; 
204.65; 0.0962; 
204.71; -0.05255; 
204.77; -0.18418; 
204.83; -0.24686; 
204.9; -0.25452; 
204.96; -0.21077; 
205.02; -0.15443; 
205.08; -0.08611; 
205.14; 0.00071; 
205.2; 0.06132; 
205.26; 0.09979; 
205.32; 0.08618; 
205.38; -0.00015; 
205.44; -0.09292; 
205.51; -0.17516; 
205.57; -0.23462; 
205.63; -0.24961; 
205.69; -0.22784; 
205.75; -0.13792; 
205.81; 0.01498; 
205.87; 0.16592; 
205.93; 0.27895; 
205.99; 0.35213; 
206.05; 0.37212; 
206.12; 0.30066; 
206.18; 0.15009; 
206.24; -0.00269; 
206.3; -0.1084; 
206.36; -0.17376; 
206.42; -0.17997; 
206.48; -0.07859; 
206.54; 0.10508; 
206.6; 0.31812; 
206.67; 0.52616; 
206.73; 0.66357; 
206.79; 0.67244; 
206.85; 0.54779; 
206.91; 0.34308; 
206.97; 0.10337; 
207.03; -0.13339; 
207.09; -0.27728; 
207.15; -0.30132; 
207.21; -0.22313; 
207.28; -0.0652; 
207.34; 0.07879; 
207.4; 0.17312; 
207.46; 0.17924; 
207.52; 0.03262; 
207.58; -0.17705; 
207.64; -0.40916; 
207.7; -0.66836; 
207.76; -0.83433; 
207.82; -0.87534; 
207.89; -0.81555; 
207.95; -0.65882; 
208.01; -0.47068; 
208.07; -0.2892; 
208.13; -0.16012; 
208.19; -0.13034; 
208.25; -0.17512; 
208.31; -0.27561; 
208.37; -0.39377; 
208.44; -0.48499; 
208.5; -0.55529; 
208.56; -0.58499; 
208.62; -0.55845; 
208.68; -0.49857; 
208.74; -0.39861; 
208.8; -0.28232; 
208.86; -0.21548; 
208.92; -0.20414; 
208.98; -0.22152; 
209.05; -0.25926; 
209.11; -0.3069; 
209.17; -0.3422; 
209.23; -0.36356; 
209.29; -0.36737; 
209.35; -0.29891; 
209.41; -0.15905; 
209.47; -0.02651; 
209.53; 0.06734; 
209.59; 0.10165; 
209.66; 0.02653; 
209.72; -0.15021; 
209.78; -0.379; 
209.84; -0.61368; 
209.9; -0.76665; 
209.96; -0.79077; 
210.02; -0.73972; 
210.08; -0.64824; 
210.14; -0.53692; 
210.21; -0.44052; 
210.27; -0.37174; 
210.33; -0.36064; 
210.39; -0.4185; 
210.45; -0.48152; 
210.51; -0.51163; 
210.57; -0.55888; 
