machine,point,time,max_mms,rms_mms
S1-M14,V-LA-H,2020-10-14 11:22:25.005,1.6828,0.5558866469017422
S1-M14,V-LA-H,2020-04-28 09:50:01.465,2.967,1.033143909313668
S1-M14,V-LA-H,2019-07-16 10:01:07.416,3.2769,1.0291826794435721
S1-M14,V-LA-H,2020-07-09 08:21:12.273,2.741,0.9347854246082673
S1-M14,V-LA-H,2021-04-06 16:02:47.261,4.5107,1.5394860819763367
S1-M14,V-LA-H,2020-02-11 08:53:19.244,2.4908,0.8238458352611836
S1-M14,M-LA-A,2019-07-16 10:00:56.516,8.1385,2.6704051476169384
S1-M14,M-LA-A,2021-04-06 16:02:36.961,5.5327,2.101073602654029
S1-M14,M-LA-A,2020-04-28 09:49:48.824,5.0506,1.7505511970244432
S1-M14,M-LA-A,2020-02-11 08:52:50.024,4.3831,1.6792626259747914
S1-M14,M-LA-A,2020-10-14 11:22:15.905,4.0641,1.6035754589688866
S1-M14,M-LA-A,2020-07-09 08:21:01.714,4.3271,1.8012081666323012
S2-M18,V-LOA-A,2020-02-11 10:30:14.424,3.5812,1.1064913685062936
S2-M18,V-LOA-A,2020-10-14 17:00:32.615,2.4453,0.8022759156973568
S2-M18,V-LOA-A,2019-07-16 10:15:14.926,2.3092,0.8190367389878733
S2-M18,V-LOA-A,2020-04-28 15:44:01.719,3.1817,0.975998897031067
S2-M18,V-LOA-A,2021-04-06 12:21:22.122,2.6907,0.8915140143764233
S1-M14,V-LOA-H,2020-10-14 11:22:47.635,1.9864,0.6313518615910794
S1-M14,V-LOA-H,2020-04-28 09:50:26.152,2.7398,0.9873935791667681
S1-M14,V-LOA-H,2021-04-06 16:03:11.840,28.406,6.533001560404085
S1-M14,V-LOA-H,2020-07-09 08:21:36.304,2.1518,0.7385672473493872
S1-M14,V-LOA-H,2020-02-11 08:53:44.834,3.14,1.3088587590629315
S1-M14,V-LOA-H,2019-07-16 10:01:32.486,2.7471,0.8743919954002016
S2-M18,M-LA-V,2020-10-14 16:59:22.834,4.566,1.336040837049797
S2-M18,M-LA-V,2019-07-16 10:13:54.505,3.8731,1.620486254152678
S2-M18,M-LA-V,2020-04-28 15:42:55.303,4.3874,1.62672651949284
S2-M18,M-LA-V,2020-02-11 10:29:07.395,4.0673,1.5286471610189702
S2-M18,M-LA-V,2021-04-06 12:20:13.103,4.9963,1.4485272700507872
S1-M14,M-LOA-V,2020-10-14 11:21:45.035,3.5911,1.3224980691321082
S1-M14,M-LOA-V,2020-04-28 09:48:35.754,4.1697,1.724698959859723
S1-M14,M-LOA-V,2020-02-11 08:52:13.534,3.5271,1.0579777817429548
S1-M14,M-LOA-V,2020-07-09 08:20:26.003,3.8548,1.1986871778443866
S1-M14,M-LOA-V,2021-04-06 16:02:05.101,4.373,1.5920044472920547
S1-M14,M-LOA-V,2019-07-16 10:00:21.496,5.2119,1.590965878646892
S2-M18,M-LOA-H,2021-04-06 12:19:40.823,4.2051,1.3218939778743615
S2-M18,M-LOA-H,2019-07-16 10:13:20.385,6.009,2.83445481228028
S2-M18,M-LOA-H,2020-02-11 10:28:32.624,4.0311,1.4220425650933777
S2-M18,M-LOA-H,2020-10-14 16:58:49.005,5.7987,2.0549486927318767
S2-M18,M-LOA-H,2020-04-28 15:42:23.835,3.9486,1.5164530702831176
S1-M14,V-LA-V,2020-10-14 11:22:34.012,3.582,1.237261710836653
S1-M14,V-LA-V,2020-04-28 09:50:13.525,3.6345,1.435350920838355
S1-M14,V-LA-V,2020-07-09 08:21:25.135,2.8407,0.9019867441394286
S1-M14,V-LA-V,2019-07-16 10:01:19.635,5.6993,1.515083607668237
S1-M14,V-LA-V,2021-04-06 16:02:59.031,3.617,1.157102904178144
S1-M14,V-LA-V,2020-02-11 08:53:31.002,5.165,1.8704429628060157
S2-M18,M-LOA-V,2019-07-16 10:13:30.225,6.6648,2.423866382243706
S2-M18,M-LOA-V,2020-04-28 15:42:33.183,5.0999,1.6563187056932742
S2-M18,M-LOA-V,2020-10-14 16:58:58.414,5.1795,1.8225213120781143
S2-M18,M-LOA-V,2020-02-11 10:28:40.885,4.6205,1.505227642406952
S2-M18,M-LOA-V,2021-04-06 12:19:51.393,4.3316,1.4927695726054082
S1-M14,M-LA-H,2021-04-06 16:02:17.681,4.9176,2.061181870086674
S1-M14,M-LA-H,2020-02-11 08:52:28.170,3.7006,1.164544369993589
S1-M14,M-LA-H,2020-10-14 11:21:56.723,4.2206,1.3760881915120737
S1-M14,M-LA-H,2019-07-16 10:00:33.766,5.6417,1.7424636031226808
S1-M14,M-LA-H,2020-04-28 09:49:26.434,3.2851,1.248576015702488
S1-M14,M-LA-H,2020-07-09 08:20:37.914,4.2031,1.350960079015586
S2-M18,V-LOA-H,2020-10-14 17:00:12.084,2.5485,0.8298364796468551
S2-M18,V-LOA-H,2020-02-11 10:29:54.075,2.7812,0.8703366507820447
S2-M18,V-LOA-H,2020-04-28 15:43:38.694,2.0372,0.7136205596220467
S2-M18,V-LOA-H,2019-07-16 10:14:50.756,2.1932,0.6062664299636982
S2-M18,V-LOA-H,2021-04-06 12:21:03.033,2.3415,0.6703858264015672
S1-M14,M-LOA-H,2020-10-14 11:21:36.583,5.5762,1.9223150139016763
S1-M14,M-LOA-H,2020-07-09 08:20:15.554,4.0303,1.488798178456442
S1-M14,M-LOA-H,2019-07-16 10:00:05.726,5.5937,1.754467345187778
S1-M14,M-LOA-H,2021-04-06 16:01:53.902,4.6262,1.7770800469514034
S1-M14,M-LOA-H,2020-04-28 09:48:24.113,3.5448,1.2839553268880652
S1-M14,M-LOA-H,2020-02-11 08:52:02.024,4.2896,1.5845471129776407
S2-M18,M-LA-A,2019-07-16 10:14:06.614,6.9222,3.0300114400624225
S2-M18,M-LA-A,2020-04-28 15:43:03.504,4.1667,1.6599631875702188
S2-M18,M-LA-A,2021-04-06 12:20:21.414,5.1744,1.919486968120702
S2-M18,M-LA-A,2020-10-14 16:59:36.534,3.2455,1.2861645419174665
S2-M18,M-LA-A,2020-02-11 10:29:18.543,5.8534,2.6694815770391846
S1-M14,V-LOA-V,2020-02-11 08:53:56.983,4.4523,1.5519869600897185
S1-M14,V-LOA-V,2020-10-14 11:22:55.905,3.7222,1.6616188979867728
S1-M14,V-LOA-V,2021-04-06 16:03:27.480,2.8338,1.0449360522537883
S1-M14,V-LOA-V,2020-04-28 09:50:38.345,3.4592,1.401611357159765
S1-M14,V-LOA-V,2019-07-16 10:01:48.606,3.8672,1.0461701666637977
S1-M14,V-LOA-V,2020-07-09 08:21:45.984,2.6867,0.9993799816152859
S2-M18,V-LA-H,2020-10-14 16:59:46.724,4.0576,1.5865154435148152
S2-M18,V-LA-H,2019-07-16 10:14:25.416,5.0424,2.2465769766185804
S2-M18,V-LA-H,2020-02-11 10:29:29.964,3.9986,1.503204554563451
S2-M18,V-LA-H,2021-04-06 12:20:42.712,3.5189,1.1657975523017112
S2-M18,V-LA-H,2020-04-28 15:43:14.814,105.7,32.628924649577776
S1-M19,M-LA-A,2021-04-06 16:50:08.311,11.661,5.839804077217841
S1-M19,M-LA-A,2020-10-14 12:03:51.313,14.047,6.674743841876801
S1-M19,M-LA-A,2020-04-28 10:43:12.925,15.078,6.802817488161764
S1-M19,M-LA-A,2020-02-11 10:00:46.744,14.419,5.896161201683598
S1-M19,M-LA-A,2020-07-09 09:03:24.254,17.982,8.826765435510454
S3-M1,M-LOA-V,2020-04-28 16:43:07.104,3.6408,1.3668111064057968
S3-M1,M-LOA-V,2019-11-26 17:19:15.199,4.9388,1.8415724569207985
S3-M1,M-LOA-V,2020-07-09 10:45:58.964,6.3477,2.4083259140664475
S3-M1,M-LOA-V,2019-07-16 12:04:01.854,3.8525,1.207917505996285
S3-M1,M-LOA-V,2021-04-06 10:58:31.034,5.3533,1.9971028125395776
S3-M1,M-LOA-V,2020-02-11 12:23:23.705,4.3532,1.720414411140003
S3-M1,M-LOA-V,2020-10-14 08:23:28.765,5.32,1.5004719760193082
S3-M1,M-LOA-V,2020-10-14 09:06:27.355,14.966,5.23956764975879
S3-M1,M-LOA-V,2020-04-28 17:36:10.963,11.44,4.23593783923141
S3-M1,M-LOA-V,2019-07-16 12:22:07.756,19.733,7.278039841148971
S3-M1,M-LOA-V,2020-07-09 11:25:49.794,20.637,7.547920776394454
S3-M1,M-LOA-V,2020-02-11 13:11:13.315,14.046,5.154535048410398
S3-M1,M-LOA-V,2021-04-06 11:46:02.303,20.525,8.36502809827683
S3-M1,M-LOA-V,2020-07-09 10:51:20.614,10.616,3.4089804013180727
S3-M1,M-LOA-V,2019-07-16 12:11:22.514,5.1737,1.7906768197663108
S3-M1,M-LOA-V,2020-10-14 08:29:07.204,5.7986,1.9330202331369417
S3-M1,M-LOA-V,2021-04-06 11:04:49.634,5.4924,1.814999720852655
S3-M1,M-LOA-V,2020-02-11 12:29:33.305,6.5249,2.114123535775083
S3-M1,M-LOA-V,2020-04-28 16:49:28.056,6.8437,2.5010101819624326
S3-M1,M-LOA-V,2020-02-11 12:21:36.545,5.0399,1.5837431911143223
S3-M1,M-LOA-V,2020-10-14 08:21:28.604,4.7965,1.3974370921156452
S3-M1,M-LOA-V,2020-04-28 16:40:53.364,7.9127,2.260640855361082
S3-M1,M-LOA-V,2020-07-09 10:44:08.914,5.545,1.7624115896975774
S3-M1,M-LOA-V,2021-04-06 10:56:18.153,4.902,1.43289025707356
S3-M1,M-LOA-V,2019-07-16 12:01:37.075,4.5105,1.3960184406917642
S3-M1,M-LOA-V,2020-04-28 17:33:47.314,21.111,8.848214683752483
S3-M1,M-LOA-V,2021-04-06 11:43:38.343,17.4,6.461050517280706
S3-M1,M-LOA-V,2019-07-16 12:15:34.357,11.028,4.367279353094691
S3-M1,M-LOA-V,2020-02-11 13:08:50.584,22.312,9.49343910992173
S3-M1,M-LOA-V,2020-07-09 11:23:38.743,19.011,7.599509437547697
S3-M1,M-LOA-V,2020-10-14 09:04:11.334,16.037,6.5021802441762455
S3-M1,M-LOA-V,2021-04-06 10:53:46.943,5.7094,1.9647038552669474
S3-M1,M-LOA-V,2019-07-16 11:59:11.988,5.0354,1.6302303807598386
S3-M1,M-LOA-V,2020-10-14 08:19:26.845,9.7386,3.3061851388794254
S3-M1,M-LOA-V,2020-04-28 16:38:53.506,15.832,4.349210916096072
S3-M1,M-LOA-V,2020-02-11 12:19:39.515,5.7014,2.1232292728979303
S3-M1,M-LOA-V,2020-07-09 10:42:16.714,12.921,3.839427568943918
S3-M1,M-LOA-V,2019-11-26 17:16:50.847,5.488,1.9286549819018168
S3-M1,M-LOA-V,2019-07-16 12:09:08.465,5.0107,1.8237832270695802
S3-M1,M-LOA-V,2020-10-14 08:27:16.124,8.8346,2.3191355166010617
S3-M1,M-LOA-V,2020-02-11 12:27:24.035,6.715,2.248680586318854
S3-M1,M-LOA-V,2021-04-06 11:02:37.633,7.3981,2.51413596452225
S3-M1,M-LOA-V,2020-07-09 10:49:35.374,9.9967,3.5805318704722118
S3-M1,M-LOA-V,2020-04-28 16:47:25.704,6.4791,2.8780067233906967
S3-M1,M-LOA-V,2020-02-11 12:25:24.145,6.1805,2.1585027218833104
S3-M1,M-LOA-V,2021-04-06 11:00:49.153,6.6767,2.0040928483382143
S3-M1,M-LOA-V,2019-07-16 12:06:13.838,5.6872,2.1363195724681328
S3-M1,M-LOA-V,2020-10-14 08:25:22.155,4.7393,1.8645549794271272
S3-M1,M-LOA-V,2020-04-28 16:45:18.663,5.5201,2.0417098218708625
S3-M1,M-LOA-V,2020-07-09 10:47:46.224,9.2531,3.0697489476716697
S2-M20,M-LA-V,2021-04-06 12:22:05.173,6.101,2.9519285019478345
S2-M20,M-LA-V,2020-02-11 10:30:59.924,12.556,5.425711052128716
S2-M20,M-LA-V,2020-04-28 15:44:42.474,8.4095,3.7737314166235256
S2-M20,M-LA-V,2019-07-16 10:16:15.335,7.6628,3.2852569642879335
S2-M20,M-LA-V,2020-10-14 17:01:20.644,6.7557,2.75632946707789
S1-M19,V-LOA-H,2020-07-09 09:03:57.184,6.7747,2.9879366739855207
S1-M19,V-LOA-H,2019-07-16 11:05:20.396,7.8631,4.222772419370261
S1-M19,V-LOA-H,2020-04-28 10:43:49.894,7.6152,3.2532177123776598
S1-M19,V-LOA-H,2021-04-06 16:50:57.300,6.9575,3.3937007739479728
S1-M19,V-LOA-H,2020-10-14 12:04:34.264,8.3058,4.204885951240126
S1-M19,V-LOA-H,2020-02-11 10:01:24.884,13.3,7.126299079694212
S2-M20,V-LOA-A,2021-04-06 12:23:03.594,6.6188,3.0768119208714086
S2-M20,V-LOA-A,2019-07-16 10:17:26.245,8.0541,4.269479038642352
S2-M20,V-LOA-A,2020-02-11 10:32:11.224,7.5504,3.7353718837846484
S2-M20,V-LOA-A,2020-10-14 17:02:32.144,6.4199,3.0098567348352327
S2-M20,V-LOA-A,2020-04-28 15:45:46.584,7.2604,3.7234152147626354
S1-M19,V-LA-H,2020-02-11 10:00:58.053,12.536,7.04874404322496
S1-M19,V-LA-H,2020-10-14 12:04:05.073,5.5482,1.9825033547449302
S1-M19,V-LA-H,2020-07-09 09:03:36.165,5.1275,1.6741546080423306
S1-M19,V-LA-H,2019-07-16 11:04:55.256,9.9361,4.761733859972399
S1-M19,V-LA-H,2021-04-06 16:50:21.081,62.634,14.059990006791473
S1-M19,V-LA-H,2020-04-28 10:43:27.444,8.634,3.0930585579175043
S2-M20,V-LA-H,2020-10-14 17:01:39.565,9.2045,3.224516370733122
S2-M20,V-LA-H,2020-02-11 10:31:25.134,10.368,4.858923399185665
S2-M20,V-LA-H,2019-07-16 10:16:36.986,9.7818,3.7842469694099545
S2-M20,V-LA-H,2020-04-28 15:45:01.816,9.1927,3.7973190608235465
S2-M20,V-LA-H,2021-04-06 12:22:24.064,7.8114,3.3535722315148258
S1-M19,V-LOA-A,2020-10-14 12:04:56.554,7.2188,3.1352772153652504
S1-M19,V-LOA-A,2019-07-16 11:05:45.206,5.759,2.7125152559145795
S1-M19,V-LOA-A,2020-02-11 10:01:50.253,6.375,2.87450930529195
S1-M19,V-LOA-A,2020-04-28 10:44:14.064,8.1566,3.802859437895714
S1-M19,V-LOA-A,2021-04-06 16:51:19.141,7.8205,3.4464512658126094
S1-M19,V-LOA-A,2020-07-09 09:04:18.405,5.8226,2.6070673297279154
S2-M20,M-LOA-H,2021-04-06 12:21:35.003,11.05,5.420100617711011
S2-M20,M-LOA-H,2020-10-14 17:00:48.928,10.205,4.257707110303207
S2-M20,M-LOA-H,2019-07-16 10:15:44.376,15.546,7.5076645941823035
S2-M20,M-LOA-H,2020-04-28 15:44:15.545,13.472,6.389224094048339
S2-M20,M-LOA-H,2020-02-11 10:30:29.434,13.578,6.256598974464044
S1-M19,M-LOA-V,2020-07-09 09:02:53.429,19.981,10.738319272104889
S1-M19,M-LOA-V,2021-04-06 16:49:39.111,13.857,6.400564648679773
S1-M19,M-LOA-V,2020-02-11 10:00:15.644,16.72,8.662387207320913
S1-M19,M-LOA-V,2020-04-28 10:42:39.804,19.037,8.732021200134787
S1-M19,M-LOA-V,2020-10-14 12:03:20.955,15.444,7.210960883928903
S1-M19,M-LOA-V,2019-07-16 11:04:07.395,12.618,4.243147573198634
S2-M20,V-LOA-H,2020-02-11 10:31:48.607,8.705,3.293371480520525
S2-M20,V-LOA-H,2019-07-16 10:17:03.105,4.7399,1.7236402985083825
S2-M20,V-LOA-H,2020-10-14 17:02:06.815,5.7172,2.2106035383557563
S2-M20,V-LOA-H,2020-04-28 15:45:22.444,7.0925,2.3940923569447667
S2-M20,V-LOA-H,2021-04-06 12:22:43.363,7.2211,2.7546900311639853
S1-M19,M-LOA-H,2020-02-11 10:00:04.744,18.016,9.470413552645212
S1-M19,M-LOA-H,2020-07-09 09:02:44.394,19.362,8.860075740029323
S1-M19,M-LOA-H,2020-04-28 10:42:28.004,19.747,8.751653558174215
S1-M19,M-LOA-H,2021-04-06 16:49:28.008,9.9363,4.896447642930008
S1-M19,M-LOA-H,2020-10-14 12:03:10.642,13.144,6.2025762691378885
S1-M19,M-LOA-H,2019-07-16 11:03:57.806,15.328,7.677986859433158
S2-M20,V-LA-V,2020-04-28 15:45:11.304,15.845,6.079056046328368
S2-M20,V-LA-V,2019-07-16 10:16:48.896,12.228,4.70123178589437
S2-M20,V-LA-V,2021-04-06 12:22:33.164,10.873,5.356640878536319
S2-M20,V-LA-V,2020-02-11 10:31:36.053,14.384,7.247842617916875
S2-M20,V-LA-V,2020-10-14 17:01:50.475,11.917,6.610038648620335
S1-M19,V-LA-V,2019-07-16 11:05:07.095,13.551,6.618495661647581
S1-M19,V-LA-V,2021-04-06 16:50:43.160,17.812,9.09756342045485
S1-M19,V-LA-V,2020-02-11 10:01:12.084,19.321,9.811892940449663
S1-M19,V-LA-V,2020-07-09 09:03:47.152,10.555,3.9342395133505583
S1-M19,V-LA-V,2020-10-14 12:04:21.192,15.584,5.731952013600319
S1-M19,V-LA-V,2020-04-28 10:43:38.565,15.127,7.089003909965969
S1-M19,M-LA-V,2020-07-09 09:03:14.089,22.461,13.369468589365116
S1-M19,M-LA-V,2020-02-11 10:00:38.623,21.82,12.475661780278697
S1-M19,M-LA-V,2019-07-16 11:04:33.815,15.655,8.218186670148045
S1-M19,M-LA-V,2020-10-14 12:03:41.294,22.793,12.432888965094545
S1-M19,M-LA-V,2020-04-28 10:43:02.475,24.322,13.360351562769472
S1-M19,M-LA-V,2021-04-06 16:49:59.871,20.544,11.082342400390841
S2-M20,V-LOA-V,2020-02-11 10:31:59.325,10.874,4.115207673351366
S2-M20,V-LOA-V,2021-04-06 12:22:52.444,7.5715,3.185436875318615
S2-M20,V-LOA-V,2019-07-16 10:17:13.306,9.2883,4.20183026607602
S2-M20,V-LOA-V,2020-10-14 17:02:20.794,8.7595,3.247314125021009
S2-M20,V-LOA-V,2020-04-28 15:45:36.085,10.394,3.9215542951428857
S1-M19,V-LOA-V,2021-04-06 16:51:08.081,16.405,7.765421167521653
S1-M19,V-LOA-V,2019-07-16 11:05:32.615,14.918,8.21064685363415
S1-M19,V-LOA-V,2020-10-14 12:04:46.292,16.31,7.290541183627
S1-M19,V-LOA-V,2020-02-11 10:01:37.005,16.788,8.99271719549601
S1-M19,V-LOA-V,2020-07-09 09:04:08.732,17.342,9.931931366875403
S1-M19,V-LOA-V,2020-04-28 10:44:02.154,18.008,8.780879964591726
S2-M20,M-LOA-V,2021-04-06 12:21:44.244,8.3305,3.1960483732091944
S2-M20,M-LOA-V,2020-10-14 17:00:57.615,8.7883,3.643201820131992
S2-M20,M-LOA-V,2019-07-16 10:15:53.337,6.832,2.3681156410618955
S2-M20,M-LOA-V,2020-02-11 10:30:37.914,11.253,4.987170329838437
S2-M20,M-LOA-V,2020-04-28 15:44:24.393,8.9717,3.295061311045913
S1-M19,M-LA-H,2020-07-09 09:03:04.140,12.654,5.312036390035561
S1-M19,M-LA-H,2019-07-16 11:04:22.615,10.38,4.128930920326572
S1-M19,M-LA-H,2020-10-14 12:03:32.343,12.875,4.971971001200093
S1-M19,M-LA-H,2021-04-06 16:49:50.240,11.02,4.349762321467701
S1-M19,M-LA-H,2020-02-11 10:00:28.295,12.505,5.438681332760616
S1-M19,M-LA-H,2020-04-28 10:42:51.905,12.077,5.351362748296363
S2-M20,M-LA-H,2019-07-16 10:16:04.925,8.4855,3.2266997843176624
S2-M20,M-LA-H,2020-10-14 17:01:09.874,6.0433,2.2850479106341046
S2-M20,M-LA-H,2020-04-28 15:44:33.874,10.345,4.070721344026035
S2-M20,M-LA-H,2020-02-11 10:30:48.893,11.145,4.394317577413229
S2-M20,M-LA-H,2021-04-06 12:21:54.744,9.7145,3.4371588771382795
S1-M41,V-LA-H,2019-07-16 10:52:10.655,4.6709,1.5334625242597095
S1-M41,V-LA-H,2020-04-28 10:34:39.165,4.8004,1.2918742001089365
S1-M41,V-LA-H,2020-07-09 08:55:30.903,4.9997,1.7475968468812388
S1-M41,V-LA-H,2021-04-06 16:40:04.401,5.7323,2.112612536286188
S1-M41,V-LA-H,2020-02-11 09:49:29.003,6.2599,2.2329011939988246
S1-M41,V-LA-H,2020-10-14 11:55:59.064,7.5124,2.3249167840111205
S2-M20,M-LA-A,2020-02-11 10:31:13.100,9.6753,3.81544575874351
S2-M20,M-LA-A,2019-07-16 10:16:25.885,10.971,5.169643399260106
S2-M20,M-LA-A,2021-04-06 12:22:14.333,7.9959,3.269627935834751
S2-M20,M-LA-A,2020-10-14 17:01:29.704,8.3571,3.230640698037135
S2-M20,M-LA-A,2020-04-28 15:44:52.244,8.0008,3.701434439069654
S3-M1,M-LA-A,2021-04-06 10:59:14.123,3.1627,1.0484754947625055
S3-M1,M-LA-A,2020-10-14 08:23:57.265,4.3684,1.522232420466496
S3-M1,M-LA-A,2019-07-16 12:04:40.379,4.7281,1.3110451902575893
S3-M1,M-LA-A,2020-07-09 10:46:28.075,7.5955,2.7581683025276593
S3-M1,M-LA-A,2020-02-11 12:23:56.984,3.3763,1.1417763814768158
S3-M1,M-LA-A,2019-11-26 17:20:27.807,4.1183,1.1676301718569073
S3-M1,M-LA-A,2020-04-28 16:43:40.574,3.1224,0.9862590488936139
S3-M1,M-LA-A,2020-04-28 17:36:44.184,8.4956,2.844171181847337
S3-M1,M-LA-A,2021-04-06 11:46:30.784,16.257,5.8239316943347905
S3-M1,M-LA-A,2019-07-16 12:22:41.100,10.859,3.4247481649652234
S3-M1,M-LA-A,2020-10-14 09:06:58.254,9.0378,3.128201894251256
S3-M1,M-LA-A,2020-07-09 11:26:15.764,20.595,7.486070111693186
S3-M1,M-LA-A,2020-02-11 13:11:41.514,10.278,3.2656198588390266
S3-M1,M-LA-A,2021-04-06 11:05:22.742,5.7933,1.9293197480674142
S3-M1,M-LA-A,2020-02-11 12:30:04.724,6.2382,2.2968037035630258
S3-M1,M-LA-A,2020-10-14 08:29:32.264,4.8617,1.8511651923102301
S3-M1,M-LA-A,2020-04-28 16:50:01.111,5.6814,2.347224454180637
S3-M1,M-LA-A,2020-07-09 10:51:49.534,8.219,3.0390409666518896
S3-M1,M-LA-A,2019-07-16 12:12:06.544,4.7498,1.5140351273312063
S3-M1,M-LA-A,2020-07-09 10:44:36.624,9.8497,2.8980567371168373
S3-M1,M-LA-A,2020-02-11 12:22:05.674,5.1692,1.8658065202394034
S3-M1,M-LA-A,2019-07-16 12:02:17.843,3.6823,0.9750012342828601
S3-M1,M-LA-A,2020-04-28 16:41:27.584,4.8754,1.8993593779169478
S3-M1,M-LA-A,2020-10-14 08:22:02.374,5.7505,1.9879617801856027
S3-M1,M-LA-A,2021-04-06 10:56:48.683,7.1925,2.813751054004316
S3-M1,M-LA-A,2019-07-16 12:16:07.610,12.933,4.676195379300201
S3-M1,M-LA-A,2021-04-06 11:44:07.423,18.379,7.574309266384596
S3-M1,M-LA-A,2020-07-09 11:24:07.694,14.474,5.355275072145783
S3-M1,M-LA-A,2020-02-11 13:09:35.359,9.1507,3.06691754751418
S3-M1,M-LA-A,2020-02-11 13:09:19.535,18.413,7.328058421397339
S3-M1,M-LA-A,2020-04-28 17:34:20.594,14.748,5.797659923464209
S3-M1,M-LA-A,2020-10-14 09:04:41.034,15.523,5.028009567955257
S3-M1,M-LA-A,2020-07-09 10:42:50.174,12.816,4.025758351247451
S3-M1,M-LA-A,2019-11-26 17:17:30.777,5.3695,1.8158104774257824
S3-M1,M-LA-A,2019-07-16 11:59:49.965,4.2365,1.3950544767973225
S3-M1,M-LA-A,2020-04-28 16:39:24.117,12.282,3.073239185338079
S3-M1,M-LA-A,2020-10-14 08:19:56.575,7.0343,2.282729934253211
S3-M1,M-LA-A,2020-02-11 12:20:11.136,4.1955,1.4111128493491203
S3-M1,M-LA-A,2021-04-06 10:54:17.954,6.4528,1.9518047868646555
S3-M1,M-LA-A,2020-04-28 16:47:56.634,4.9879,2.272650181476622
S3-M1,M-LA-A,2020-02-11 12:27:59.131,4.1553,1.3996614405920542
S3-M1,M-LA-A,2019-07-16 12:09:40.385,5.5843,2.0494702983139197
S3-M1,M-LA-A,2020-07-09 10:50:03.513,7.913,3.371455842535567
S3-M1,M-LA-A,2021-04-06 11:03:07.544,6.0849,2.036434892721854
S3-M1,M-LA-A,2020-10-14 08:27:43.904,6.5595,2.204353105804013
S3-M1,M-LA-A,2021-04-06 11:01:17.293,24.826,7.578204972071446
S3-M1,M-LA-A,2019-07-16 12:06:58.648,3.74,1.0721443173845695
S3-M1,M-LA-A,2020-07-09 10:48:14.834,7.5754,2.611648106892711
S3-M1,M-LA-A,2020-02-11 12:25:54.494,4.4759,1.6006699009107608
S3-M1,M-LA-A,2020-10-14 08:25:50.895,6.8088,2.102722272142237
S3-M1,M-LA-A,2020-04-28 16:45:50.734,5.2897,1.9051429641425022
S1-M41,M-LA-A,2020-02-11 09:49:14.984,5.2794,1.630452273781338
S1-M41,M-LA-A,2020-07-09 08:55:21.655,4.7611,1.5860326599379562
S1-M41,M-LA-A,2021-04-06 16:39:53.091,4.7991,1.399195835677365
S1-M41,M-LA-A,2020-10-14 11:55:46.562,4.5043,1.628177692208672
S1-M41,M-LA-A,2020-04-28 10:34:28.686,4.7941,1.6328161873047706
S1-M41,M-LA-A,2019-07-16 10:51:57.735,4.5782,1.4367698642902986
S2-M40,M-LA-A,2021-04-06 12:52:51.994,13.345,5.100535475088066
S2-M40,M-LA-A,2019-07-16 10:56:47.551,11.179,4.961595431814935
S2-M40,M-LA-A,2020-02-11 11:04:07.534,17.87,5.866527463424054
S2-M40,M-LA-A,2020-10-14 17:32:10.274,12.778,5.552901196729419
S2-M40,M-LA-A,2020-04-28 16:14:40.304,16.685,6.655575887509807
S1-M41,V-LA-V,2020-07-09 08:55:44.271,4.3684,1.3990487339961972
S1-M41,V-LA-V,2020-04-28 10:34:51.326,3.9719,1.2349323907838257
S1-M41,V-LA-V,2021-04-06 16:40:13.970,6.5288,2.2970255106778015
S1-M41,V-LA-V,2019-07-16 10:52:21.737,4.6802,1.3424499725845416
S1-M41,V-LA-V,2020-10-14 11:56:07.892,9.5522,2.8936597823741335
S1-M41,V-LA-V,2020-02-11 09:49:40.805,6.4933,2.4902535712406197
S2-M40,V-LOA-H,2020-02-11 11:04:46.543,12.007,4.689192420488073
S2-M40,V-LOA-H,2019-07-16 10:58:40.966,6.1371,2.1729276366773767
S2-M40,V-LOA-H,2021-04-06 12:53:27.164,7.5026,2.4111497183963713
S2-M40,V-LOA-H,2020-10-14 17:32:54.265,10.474,4.3747703900267005
S2-M40,V-LOA-H,2020-04-28 16:15:22.613,9.2381,3.0763920061580854
S1-M41,V-LOA-H,2019-07-16 10:52:37.065,2.5569,0.7612024125756957
S1-M41,V-LOA-H,2021-04-06 16:40:26.580,3.7954,1.4315116736730293
S1-M41,V-LOA-H,2020-10-14 11:56:18.785,4.2702,1.2549622656583126
S1-M41,V-LOA-H,2020-04-28 10:35:05.115,2.0238,0.5829103897881924
S1-M41,V-LOA-H,2020-02-11 09:49:54.725,3.7572,1.3127857235471052
S1-M41,V-LOA-H,2020-07-09 08:55:57.403,2.2454,0.674759640808426
S2-M40,M-LA-H,2021-04-06 12:52:31.173,12.976,4.7811490955382965
S2-M40,M-LA-H,2020-02-11 11:03:44.304,12.859,5.331508439873195
S2-M40,M-LA-H,2020-10-14 17:31:50.644,14.627,5.678052391060661
S2-M40,M-LA-H,2019-07-16 10:56:23.586,7.0266,2.715511829315438
S2-M40,M-LA-H,2020-04-28 16:14:20.485,20.16,6.625227974795379
S1-M41,M-LA-H,2020-02-11 09:48:51.428,6.0801,2.1755506449184825
S1-M41,M-LA-H,2019-07-16 10:51:21.305,6.1049,2.177229499326248
S1-M41,M-LA-H,2021-04-06 16:39:34.050,6.3078,1.983437557871816
S1-M41,M-LA-H,2020-10-14 11:55:22.053,7.283,2.0721728368357684
