,Nombre,diagnostico,Id_Estado_Activo_fixed,time,max_mms,machine
1966,S6-Ventilador 75 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:52:59.345,7.4011,S6-75-M1
1967,S6-Ventilador 75 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:53:12.205,4.9225,S6-75-M1
1968,S6-Ventilador 75 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:53:22.535,5.8386,S6-75-M1
1969,S6-Ventilador 75 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:53:34.504,4.9711,S6-75-M1
1970,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:53:54.215,13.958,S6-74-M2
1971,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:54:07.925,8.5886,S6-74-M2
1972,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:54:20.235,13.303,S6-74-M2
1973,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:54:31.166,11.583,S6-74-M2
1974,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:54:40.245,28.321,S6-74-M2
1975,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:54:52.575,20.665,S6-74-M2
1976,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:55:07.465,18.011,S6-74-M2
1977,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:55:21.915,9.4192,S6-74-M2
1978,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:55:34.385,12.636,S6-74-M2
1979,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:55:46.686,19.121,S6-74-M2
1980,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:56:11.706,8.8073,S6-74-M1
1981,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:56:16.180,7.5387,S6-69-M1
1982,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:56:22.795,11.89,S6-74-M1
1983,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:56:26.004,8.041,S6-69-M1
1984,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:56:37.794,6.8032,S6-69-M1
1985,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:56:42.225,8.7657,S6-74-M1
1986,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:56:48.764,12.525,S6-69-M1
1987,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:56:55.455,17.581,S6-74-M1
1988,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:56:58.154,9.4944,S6-69-M1
1989,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:57:05.845,14.18,S6-74-M1
1990,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:57:08.875,11.659,S6-69-M1
1991,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:57:18.365,9.8566,S6-74-M1
1992,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:57:21.163,7.0809,S6-69-M1
1993,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:57:30.535,13.871,S6-74-M1
1994,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:57:33.834,6.8263,S6-69-M1
1995,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:57:44.644,9.3072,S6-69-M1
1996,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:57:46.845,7.8383,S6-74-M1
1997,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:57:57.585,8.1102,S6-74-M1
1998,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:57:57.594,6.7271,S6-69-M1
1999,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:58:10.725,8.0855,S6-74-M1
2000,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:58:12.345,9.2098,S6-69-M2
2001,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:58:23.234,5.4804,S6-69-M2
2002,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:58:31.275,22.637,S6-73-M2
2003,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:58:35.274,7.7754,S6-69-M2
2004,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:58:40.545,19.893,S6-73-M2
2005,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:58:50.954,8.8499,S6-69-M2
2006,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:58:52.595,15.513,S6-73-M2
2007,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:59:01.735,10.328,S6-69-M2
2008,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:59:02.225,11.866,S6-73-M2
2009,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:59:11.047,6.4949,S6-69-M2
2010,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:59:13.085,37.403,S6-73-M2
2011,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:59:21.844,10.952,S6-69-M2
2012,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:59:24.815,26.625,S6-73-M2
2013,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:59:35.686,21.186,S6-73-M2
2014,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:59:37.474,6.8523,S6-69-M2
2015,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:59:48.475,4.8168,S6-69-M2
2016,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 08:59:49.645,10.27,S6-73-M2
2017,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 08:59:59.755,7.5998,S6-69-M2
2018,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:00:02.165,11.402,S6-73-M2
2019,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:00:12.325,8.811,S6-70-M1
2020,S6-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:00:14.443,22.146,S6-73-M2
2021,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:00:22.154,9.5862,S6-70-M1
2022,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:00:33.614,5.691,S6-70-M1
2023,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:00:37.466,23.629,S6-73-M1
2024,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:00:43.344,10.324,S6-70-M1
2025,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:00:47.825,5.4615,S6-73-M1
2026,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:00:51.815,12.17,S6-70-M1
2027,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:01:02.245,10.594,S6-73-M1
2028,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:01:03.015,6.6947,S6-70-M1
2029,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:01:12.156,8.7372,S6-73-M1
2030,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:01:14.944,11.683,S6-70-M1
2031,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:01:23.024,29.077,S6-73-M1
2032,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:01:27.194,7.705,S6-70-M1
2033,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:01:36.444,6.2009,S6-70-M1
2034,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:01:36.965,19.926,S6-73-M1
2035,S6-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:01:48.254,7.7868,S6-70-M1
2036,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:01:49.177,20.042,S6-73-M1
2037,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:02:01.614,9.6198,S6-73-M1
2038,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:02:04.654,9.2785,S6-70-M2
2039,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:02:13.534,5.5386,S6-73-M1
2040,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:02:14.144,8.335,S6-70-M2
2041,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:02:23.974,6.4775,S6-70-M2
2042,S6-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:02:26.774,20.503,S6-73-M1
2043,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:02:33.305,9.1714,S6-70-M2
2044,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:02:41.654,10.673,S6-70-M2
2045,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:02:49.075,16.261,S6-72-M2
2046,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:02:53.274,4.474,S6-70-M2
2047,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:02:58.835,10.052,S6-72-M2
2048,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:03:06.924,11.219,S6-70-M2
2049,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:03:10.435,9.424,S6-72-M2
2050,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:03:17.895,9.4277,S6-70-M2
2051,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:03:21.155,12.855,S6-72-M2
2052,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:03:30.104,4.5605,S6-70-M2
2053,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:03:31.605,26.037,S6-72-M2
2054,S6-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:03:39.565,7.8085,S6-70-M2
2055,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:03:43.465,25.627,S6-72-M2
2056,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:03:52.915,6.8542,S6-71-M1
2057,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:03:54.964,20.335,S6-72-M2
2058,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:04:03.705,4.7854,S6-71-M1
2059,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:04:07.725,10.664,S6-72-M2
2060,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:04:15.047,5.8214,S6-71-M1
2061,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:04:20.904,12.887,S6-72-M2
2062,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:04:26.424,7.1811,S6-71-M1
2063,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:04:33.895,16.871,S6-72-M2
2064,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:04:35.954,3.6775,S6-71-M1
2065,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:04:48.014,5.0854,S6-71-M1
2066,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:04:54.585,13.228,S6-72-M1
2067,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:04:59.535,5.1553,S6-71-M1
2068,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:05:04.105,8.3261,S6-72-M1
2069,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:05:12.665,3.9502,S6-71-M1
2070,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:05:17.225,12.534,S6-72-M1
2071,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:05:24.135,4.7876,S6-71-M1
2072,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:05:28.795,16.229,S6-72-M1
2073,S6-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:05:36.545,4.7537,S6-71-M1
2074,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:05:37.495,24.862,S6-72-M1
2075,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:05:51.585,15.175,S6-72-M1
2076,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:06:03.805,11.106,S6-72-M1
2077,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:06:17.526,8.0331,S6-72-M1
2078,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:06:21.674,17.661,S6-60-M1
2079,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:06:28.875,7.1293,S6-72-M1
2080,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:06:31.914,12.632,S6-60-M1
2081,S6-Ventilador 72 M1," Motor: Activo en buen estado
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:06:41.885,16.67,S6-72-M1
2082,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:06:46.854,12.838,S6-60-M1
2083,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:06:57.994,11.26,S6-60-M1
2084,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:07:04.804,8.7638,S6-71-M2
2085,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:07:06.934,17.381,S6-60-M1
2086,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:07:16.144,7.0147,S6-71-M2
2087,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:07:20.415,6.1509,S6-60-M1
2088,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:07:28.555,5.5895,S6-71-M2
2089,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:07:31.265,15.028,S6-60-M1
2090,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:07:43.915,6.4479,S6-60-M1
2091,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:07:44.795,7.6532,S6-71-M2
2092,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:07:54.134,11.646,S6-60-M1
2093,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:07:58.625,15.28,S6-71-M2
2094,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:08:06.284,6.7609,S6-60-M1
2095,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:08:09.236,6.266,S6-71-M2
2096,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:08:21.695,4.7177,S6-71-M2
2097,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:08:32.954,4.9302,S6-71-M2
2098,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:08:52.315,6.713,S6-71-M2
2099,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:09:02.815,4.8991,S6-71-M2
2100,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:09:15.215,21.833,S6-63-M1
2101,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:09:24.645,19.019,S6-63-M1
2102,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:09:35.604,14.835,S6-63-M1
2103,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:09:39.415,11.686,S6-61-M1
2104,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:09:45.714,20.194,S6-63-M1
2105,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:09:49.014,14.94,S6-61-M1
2106,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:09:53.685,14.572,S6-63-M1
2107,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:10:03.445,9.4168,S6-61-M1
2108,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:10:13.664,9.1874,S6-63-M1
2109,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:10:15.506,15.383,S6-61-M1
2110,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:10:31.905,10.829,S6-61-M1
2111,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:10:37.564,11.974,S6-63-M1
2112,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:10:46.995,8.0335,S6-61-M1
2113,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:10:49.454,4.5955,S6-63-M1
2114,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:10:57.885,9.5693,S6-61-M1
2115,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:11:01.054,9.9979,S6-63-M1
2116,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:11:12.394,7.7116,S6-63-M1
2117,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:11:13.515,12.726,S6-61-M1
2118,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",2.0,2019-10-16 09:11:24.255,11.254,S6-61-M1
2119,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",2.0,2019-10-16 09:11:30.544,14.008,S6-62-M1
2120,S6-Ventilador Extracción 61 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-10-16 09:11:36.175,6.7383,S6-61-M1
2121,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",2.0,2019-10-16 09:11:42.884,11.745,S6-62-M1
2122,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",2.0,2019-10-16 09:11:55.874,14.678,S6-62-M1
2123,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2019-10-16 09:12:05.615,9.6882,S6-62-M1
2124,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",2.0,2019-10-16 09:12:17.304,11.023,S6-62-M1
2125,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",2.0,2019-10-16 09:12:40.715,6.896,S6-62-M1
2126,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",2.0,2019-10-16 09:12:50.845,11.637,S6-62-M1
2127,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2019-10-16 09:13:02.734,6.4473,S6-62-M1
2128,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",2.0,2019-10-16 09:13:12.614,12.458,S6-62-M1
2129,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2019-10-16 09:13:25.294,9.9799,S6-62-M1
2130,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2019-11-26 16:49:34.930,4.1135,S1-M09
2131,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2019-11-26 16:49:57.109,4.9918,S1-M09
2132,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2019-11-26 16:50:09.955,4.4212,S1-M09
2133,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2019-11-26 16:50:21.550,4.9778,S1-M09
2134,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2019-11-26 16:50:32.160,4.5428,S1-M09
2135,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2019-11-26 16:50:44.691,5.0659,S1-M09
2136,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2019-11-26 16:50:57.982,5.1894,S1-M09
