time,machine,point,max_mms,rms_mms,max_acc,med_acc,rms_acc,kur_acc,cf_acc,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range,max_dem,rms_dem,Nombre,diagnostico,Id_Estado_Activo,Id_Estado_Activo_fixed,prev_diag,pct_change_acc,mean_mms_prev,element_type,labeled
2020-10-14 11:58:57.503,S1-M40,M-LOA-H,12.439,5.465747039756932,0.65191,0.3721233676904072,0.1716419263053054,0.1212231134249526,3.798081354787554,1.0,0.09264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37348,0.1690071994354224,S1-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.11714359231321358,1.012794323488776,M,True
2020-10-14 11:59:07.627,S1-M40,M-LOA-V,11.663,4.912792024267724,0.77266,0.4300037359031023,0.2308801311837271,0.1593329498208389,3.346585070090512,2.0,0.0,0.0,0.21323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68147,0.2922349095269558,S1-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.32675103456565413,0.9782218687281051,M,True
2020-10-14 11:59:27.845,S1-M40,M-LA-V,13.44,5.618193834546189,1.1025,0.4860812664139544,0.2937672992521667,0.1619894141764253,3.752970472910348,2.0,0.0,0.0,0.27054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79373,0.3594075378492819,S1-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.26798468067487846,0.9513914267287148,M,True
2020-10-14 11:59:37.133,S1-M40,M-LA-A,17.638,7.477681897302736,0.80452,0.4397676735384868,0.2393029827289174,0.3338485950064784,3.361930515138463,3.0,0.13516,0.0,0.20984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56872,0.2608351709756801,S1-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.2899205648720212,0.648488740594274,M,True
2020-10-14 12:00:53.624,S1-M37,M-LOA-H,30.152,16.22380611820878,0.94113,0.5628134467388622,0.3657770988114942,1.0555369701223047,2.572960426057231,1.0,0.29659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46784,0.1951246045900687,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,-0.18212392456765447,1.0630334085696616,M,True
2020-10-14 12:01:04.360,S1-M37,M-LOA-V,14.501,7.703974961699386,0.7185,0.4151775875444371,0.2123944935221721,0.2741460785786236,3.3828560622500072,1.0,0.14074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35956,0.1535086837695427,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,-0.06999922338139741,0.9272792019137998,M,True
2020-10-14 12:01:15.024,S1-M37,M-LA-H,14.639,6.8184787378767,0.76174,0.405180155303728,0.2053034015978045,0.092855305550493,3.710313585024136,1.0,0.11957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51313,0.2058836943609744,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,-0.064350902190068,1.083523119094895,M,True
2020-10-14 12:01:25.734,S1-M37,M-LA-V,21.542,11.922103672113415,0.82538,0.493494101507461,0.2877724953264829,0.8356065141080036,2.868168478240396,1.0,0.22372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46423,0.1814491838855149,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,-0.03996557098657727,0.8098807186402062,M,True
2020-10-14 12:01:37.734,S1-M37,M-LA-A,27.108,15.365764671603674,0.66571,0.5479895584336838,0.336731855210385,1.3410500513377486,1.9769736355477097,1.0,0.29845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20236,0.0861107303954151,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,-0.48688916294126716,1.016066182396017,M,True
2020-10-14 12:01:55.064,S1-M37,V-LA-H,7.958,2.896661540333179,3.4615,0.7679436160688735,0.7450035964524108,0.3508240882018727,4.646286295103963,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13731,0.19118,0.08091,0.0,4.6842,1.538732476286901,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,0.2275693311582383,1.239050299549239,V,True
2020-10-14 12:02:05.864,S1-M37,V-LA-V,9.7306,3.7296776130252542,3.7343,0.8721193094088389,0.9614897941392492,0.1896272665487646,3.883868578493903,10.0,0.0,0.0,0.0,0.0976,0.33054,0.10871,0.0,0.34976,0.2384799999999999,0.0,4.7437,1.9043123821530905,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,-0.2710289495773712,1.119856116981307,V,True
2020-10-14 12:02:16.115,S1-M37,V-LOA-H,7.9977,2.9927224262421808,2.7856,0.7205697234260953,0.6576745173903995,0.2557227554998582,4.235529773987657,2.0,0.0,0.0,0.0,0.0,0.0,0.2525199999999999,0.0,0.0,0.0,0.0,2.9387,1.3005876490635049,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,0.11513210568454757,1.251583049597671,V,True
2020-10-14 12:02:27.643,S1-M37,V-LOA-V,11.834,5.171575751780378,3.7375,0.7654830648092521,0.7411986781269027,0.3922901349608607,5.042507643760385,8.0,0.1807,0.0,0.0,0.0,0.16505,0.26429,0.0,0.26974,0.0,0.0,3.5132,1.4337736288538456,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,0.22204420612084763,1.0377929314255194,V,True
2020-10-14 12:02:39.783,S1-M37,V-LOA-A,10.815,5.491439343911919,1.6458,0.5211708022586772,0.3404882548243443,0.1132451121816684,4.833646907582929,1.0,0.10141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7512,0.6706400590692296,S1-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Sin cambios significativos.,2.0,1,1,-0.31884777750186244,1.3306177653667388,V,True
2020-10-14 12:03:10.642,S1-M19,M-LOA-H,13.144,6.2025762691378885,0.90709,0.4479076818987438,0.2465033442802701,0.2626283868211518,3.679828371694032,2.0,0.15457,0.08774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54978,0.2542808706296148,S1-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.04944756175160525,1.4010359648150408,M,True
2020-10-14 12:03:20.955,S1-M19,M-LOA-V,15.444,7.210960883928903,0.99686,0.4818613152645037,0.2892425276898929,0.1456361804594999,3.446450312689732,3.0,0.18355,0.19266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.2651788962951295,S1-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.16399855209537484,1.1224535735908463,M,True
2020-10-14 12:03:32.343,S1-M19,M-LA-H,12.875,4.971971001200093,0.75478,0.4234060124362755,0.2226421351311161,0.263011875290597,3.3901040319951234,1.0,0.11372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45691,0.1953297505609365,S1-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.0600396050728198,1.0172530866801073,M,True
2020-10-14 12:03:41.294,S1-M19,M-LA-V,22.793,12.432888965094545,1.045,0.5667483945065758,0.3793806547326845,0.8441421918265335,2.754489421017836,2.0,0.33826,0.08684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4718,0.2388900473271457,S1-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.08365393589331438,0.9535931016456379,M,True
2020-10-14 12:03:51.313,S1-M19,M-LA-A,14.047,6.674743841876801,0.78037,0.4476084357645398,0.2457658807902511,0.4622657904011307,3.1752576781233794,2.0,0.17211,0.14312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51972,0.2321516581892334,S1-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.7293107634673419,1.0749847802050991,M,True
2020-10-14 12:04:21.192,S1-M19,V-LA-V,15.584,5.731952013600319,1.67,0.5968945462686306,0.4435401020581756,0.1559142750602951,3.765161238523049,2.0,0.1435,0.0,0.0,0.0,0.13022,0.0,0.0,0.0,0.0,0.0,1.8119,0.8635551107307292,S1-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.041861625803231606,1.1973945333227662,V,True
2020-10-14 12:04:46.292,S1-M19,V-LOA-V,16.31,7.290541183627,2.013,0.6052322643002437,0.4601736436752962,0.0409866013440494,4.374435667203044,2.0,0.1794,0.0,0.0,0.0,0.13805,0.0,0.0,0.0,0.0,0.0,2.0183,0.9913597287513854,S1-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.052989485797980906,1.231601827490439,V,True
2020-10-14 12:05:36.453,S1-M01,M-LOA-H,23.905,8.593964358545614,3.5939,0.5374326538477868,0.3787224866170277,5.450052067758474,9.489534228883084,5.0,0.21846,0.17136,0.16651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4982,0.3830404015035843,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,2.169223985890653,0.7123001567865039,M,True
2020-10-14 12:05:47.794,S1-M01,M-LOA-V,15.118,5.3966239394496665,1.1226,0.524569448871599,0.3413525992391685,0.2330861008227365,3.2886815641718634,4.0,0.12426,0.31437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024,0.3547070314072157,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.37102196324518144,0.9289645316948453,M,True
2020-10-14 12:06:00.623,S1-M01,M-LA-H,18.835,8.908633288804618,0.96344,0.5177245783364663,0.3274298489960657,0.4698820260603855,2.942431800136756,1.0,0.20856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49054,0.2306716423620169,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.5783263305322129,0.6104070579507209,M,True
2020-10-14 12:06:08.758,S1-M01,M-LA-V,15.132,7.528521862449269,0.83317,0.4606004262759066,0.2599645387536292,0.3756383928888467,3.204937119479987,1.0,0.19281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52924,0.2153984866191152,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.1335316201628587,1.170167273130716,M,True
2020-10-14 12:06:18.684,S1-M01,M-LA-A,20.154,9.668113660094956,1.236,0.5339242799487115,0.3548289344631796,0.1850472770763094,3.483368688266484,2.0,0.23937,0.08237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88758,0.2727198327388653,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.23291752001489474,1.012822624678645,M,True
2020-10-14 12:06:34.225,S1-M01,V-LA-H,10.136,3.268672806402573,2.9561,0.7049768521451941,0.6327675857691817,0.3872998397849749,4.671699477789487,5.0,0.20032,0.0,0.0,0.0,0.29259,0.0,0.0,0.0,0.0,0.0,4.3105,1.7785607871778757,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.10135278917768653,0.9563679323883179,V,True
2020-10-14 12:06:45.054,S1-M01,V-LA-V,12.296,4.160488572937117,2.7567,0.6650310739700086,0.564344580408255,0.5857535894367327,4.884781560240667,2.0,0.08868,0.0,0.0,0.0,0.16208,0.0,0.0,0.0,0.0,0.0,3.7669,1.5148868117207304,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.11391469255247344,1.253029933098297,V,True
2020-10-14 12:06:56.017,S1-M01,V-LOA-H,11.514,5.483531779637149,2.2041,0.6417105550974188,0.5182415624781883,0.1847880638862578,4.253035957710871,2.0,0.2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6874,1.8091169752546787,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.19664476898854444,1.022847748096862,V,True
2020-10-14 12:07:07.980,S1-M01,V-LOA-V,18.445,9.624396678143404,2.1536,0.6801968502771482,0.580626851904392,0.1003541004921415,3.709094736036457,5.0,0.63168,0.0,0.0,0.0,0.09101,0.0,0.0,0.0,0.0,0.0,2.6301,1.024413458096436,S1-Ventilador Extracción M01,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.054084479467475965,1.2064240631032261,V,True
2020-10-14 16:37:27.404,S2-M02,M-LA-V,5.4526,2.624060215145016,0.66336,0.3919787433076928,0.1910659745842022,0.2396823955226237,3.4718897566330367,1.0,0.0,0.0,0.0,0.0,0.08592,0.0,0.0,0.0,0.0,0.0,0.74798,0.3629026573189777,S2-Ventilador M02,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,0.007472207034809442,0.5659342904971701,M,True
2020-10-14 16:37:36.835,S2-M02,M-LA-A,2.5777,0.9459934133334844,0.27449,0.2481519511693201,0.076764223403635,0.0382147344596739,3.575754274966092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27173,0.1132722750223639,S2-Ventilador M02,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,0.02025721082366938,1.1401740809845182,M,True
2020-10-14 16:49:06.904,S2-M11,V-LA-V,11.215,5.346013243472084,2.1005,0.6204233469128408,0.4812779747786421,0.0288602249678677,4.364421623420641,1.0,0.09135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8467,0.8899069480098263,S2-Ventilador M11,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.04583446897428922,0.6444744302631126,V,True
2020-10-14 16:51:53.863,S2-M14,M-LOA-H,2.3943,0.7154121190266285,0.33223,0.2600013474649578,0.0845899567791036,0.0685822298100244,3.9275348120531386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36629,0.1462666739933501,S2-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.592050491779123,2.2559063543510107,M,True
2020-10-14 16:52:13.574,S2-M14,M-LA-H,3.7306,1.1335000234574335,1.1537,0.5034294546610404,0.3232175907995202,0.0999804315748402,3.5694220637749785,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2293,0.0,0.0,0.0,1.1954,0.5799468246735672,S2-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.4739409967625735,1.7305107386977974,M,True
2020-10-14 16:52:44.494,S2-M14,V-LA-H,3.5492,1.2942491002853371,2.2121,0.7105443435565132,0.6301522794633194,0.0896680334813595,3.510421325277082,4.0,0.0,0.0,0.0,0.0,0.0,0.52962,0.0,0.0,0.0,0.0,2.4544,1.1410855542598648,S2-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,0.005591417401581866,1.972192364699314,V,True
2020-10-14 16:52:57.574,S2-M14,V-LA-V,8.6944,3.313854580216485,2.2208,0.6825846462647737,0.5816646356772591,0.1080206666658232,3.818007600572484,5.0,0.0,0.22072,0.0,0.18549,0.0,0.08305,0.09668,0.0,0.0,0.0,2.2305,1.040247884294936,S2-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.15779893056240268,0.9994075079865958,V,True
2020-10-14 16:53:08.604,S2-M14,V-LOA-H,3.9762,1.4510000404654078,2.1376,0.639361087412783,0.5190606459482051,0.2692756951199726,4.118208569048986,5.0,0.0,0.11809,0.18155,0.09087,0.0,0.08616,0.0,0.0,0.0,0.0,2.1706,0.933126534857191,S2-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.1453702222932992,1.029535994101158,V,True
2020-10-14 16:53:16.795,S2-M14,V-LOA-V,4.6008,1.4174898162990788,1.6516,0.5888841252228261,0.434329719991037,0.0619412585916614,3.8026409982583806,3.0,0.0,0.11306,0.0,0.2569099999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.5526,0.7216230814378236,S2-Ventilador M14,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,0.03815450374002127,1.3376348566906149,V,True
2020-10-14 16:55:58.834,S2-M15,V-LA-V,11.579,5.293270616607384,2.7166,0.7250108742786315,0.6631397810360693,0.0196440056342637,4.096572212506491,5.0,0.0,0.0,0.0,0.39002,0.0,0.09947,0.18684,0.0,0.0,0.0,2.9065,1.205878140353604,S2-Ventilador M15,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.05797905541299664,0.7280378472371971,V,True
2020-10-14 16:58:02.854,S2-M17,V-LA-V,11.061,4.893885265284294,2.1147,0.6169402906810553,0.4802147544250436,0.1306875588904645,4.403654782602233,2.0,0.0,0.0,0.08967,0.08445,0.0,0.0,0.0,0.0,0.0,0.0,2.1524,0.8440383567265227,S2-Ventilador M17,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.17471901342491403,0.9292041772738943,V,True
2020-10-14 17:00:48.928,S2-M20,M-LOA-H,10.205,4.257707110303207,0.53766,0.381397550853273,0.1783690332982328,0.4350558654502845,3.0143124625283644,2.0,0.22254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22079,0.0956377445193111,S2-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,1,-0.5239419160616257,1.5778044489349168,M,True
2020-10-14 17:00:57.615,S2-M20,M-LOA-V,8.7883,3.643201820131992,0.61752,0.3770391886855894,0.1767616829853862,0.1343770404273967,3.493517314219358,1.0,0.08854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42909,0.1563318249601825,S2-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.3683112206798491,0.9744493815937239,M,True
2020-10-14 17:01:09.874,S2-M20,M-LA-H,6.0433,2.2850479106341046,0.53361,0.3358152157524423,0.140511426148494,0.0836358723338297,3.797627101415048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44026,0.1937371747152264,S2-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.4313861301734794,1.7055424602326243,M,True
2020-10-14 17:01:20.644,S2-M20,M-LA-V,6.7557,2.75632946707789,0.43033,0.3120600555525881,0.1209395161731871,0.1837042583547479,3.558224917848697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39088,0.1796847324965631,S2-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.5743521266073195,1.5098218581583152,M,True
2020-10-14 17:01:29.704,S2-M20,M-LA-A,8.3571,3.230640698037135,0.36442,0.314045850382676,0.1198814767382918,0.515447132329319,3.0398357604115085,1.0,0.08134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23674,0.0830938698471875,S2-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.33839254915488093,1.308979114140973,M,True
2020-10-14 17:01:50.475,S2-M20,V-LA-V,11.917,6.610038648620335,1.9172,0.5864635804975447,0.4333785403760736,0.1181703416783324,4.423846179223152,2.0,0.17699,0.0,0.0,0.12264,0.0,0.0,0.0,0.0,0.0,0.0,2.5388,1.1931921105152632,S2-Ventilador M20,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,1,-0.8783502538071066,0.90912884722202,V,True
2020-10-14 17:02:46.344,S2-M21,M-LOA-H,18.771,9.930843240972116,1.2036,0.5300579917418236,0.3348541007092372,0.7131142248764952,3.594401255504164,2.0,0.40132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76213,0.1622784672524072,S2-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.2581535373808328,1.0664631026863527,M,True
2020-10-14 17:03:08.636,S2-M21,M-LA-H,16.839,6.658228932073963,0.98555,0.4415482998756159,0.2392257105181477,0.3570746067811461,4.119749494589697,1.0,0.15247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38564,0.1792118657477411,S2-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.15876169872548562,0.4342160960868019,M,True
2020-10-14 17:03:17.654,S2-M21,M-LA-V,11.198,5.514227981411716,0.63615,0.3925052342156965,0.1889860210676556,0.3998164862172442,3.366121983023617,1.0,0.14229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37239,0.1886235174903566,S2-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.22833852909423935,0.8742714027378012,M,True
2020-10-14 17:03:27.714,S2-M21,M-LA-A,11.217,5.843258176178823,0.51403,0.3917757207025867,0.1837861351016861,0.6533716599334816,2.796892157918196,1.0,0.15478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28374,0.108499234388317,S2-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.1153228606144765,0.9498171670565944,M,True
2020-10-14 17:03:39.385,S2-M21,V-LA-H,11.155,4.84416121536916,2.4185,0.7083478651044605,0.624500120237184,0.1313574620927524,3.872697412902752,6.0,0.31711,0.0,0.0,0.53137,0.08513,0.0,0.0,0.0,0.0,0.0,2.2182,0.9518695168588526,S2-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.11641970179568828,1.2177744145889233,V,True
2020-10-14 17:03:50.764,S2-M21,V-LA-V,12.098,5.651601969918744,2.6127,0.7157876051958103,0.6424303885216907,0.0317292432188889,4.066899771058676,9.0,0.14719,0.09112,0.0,0.3474399999999999,0.0,0.4128799999999999,0.0,0.0,0.0,0.0,2.8441,1.0878841084454975,S2-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.14945006599208077,1.0447303416203693,V,True
2020-10-14 17:04:22.024,S2-M21,V-LOA-A,12.111,6.798906996338453,1.754,0.5913512111113095,0.4348727354839684,0.13783365597435,4.033363917487215,1.0,0.18221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5665,0.7867348644437717,S2-Ventilador M21,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.1625132555673383,0.9966191222683057,V,True
2020-10-14 17:04:38.605,S2-M23,M-LOA-H,20.366,10.275227924758669,0.76486,0.4989556035720387,0.2901273483199894,1.0159905261462658,2.636290595936564,1.0,0.26702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30429,0.1216247537313447,S2-Ventilador M23,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.09720269688710359,0.9207194206800605,M,True
2020-10-14 17:05:14.774,S2-M23,M-LA-A,12.439,6.330186693697456,0.48387,0.4023815379706297,0.1817292649790927,1.2307666471160734,2.6625871185671026,1.0,0.16453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15268,0.0639611965215675,S2-Ventilador M23,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.24136073270222425,1.1115637221615455,M,True
2020-10-14 17:05:46.435,S2-M23,V-LOA-H,11.721,5.05792553847382,2.3906,0.616979990827929,0.4824300093361787,0.3639016152799437,4.955330211090006,3.0,0.13161,0.0,0.0,0.2056,0.0,0.0,0.0,0.0,0.0,0.0,2.2831,0.9555675861026448,S2-Ventilador M23,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.07128705178508998,0.8916852884080065,V,True
2020-10-14 17:06:06.764,S2-M23,V-LOA-A,15.478,9.216908713325328,1.3164,0.5409598628754148,0.3568403124482423,0.3263054321717287,3.689045082850432,1.0,0.24682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7279,0.7652716824404217,S2-Ventilador M23,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.016917728852839042,0.8801197322363936,V,True
2020-10-14 17:06:25.345,S2-M24,M-LOA-H,29.641,17.956761631292046,1.0452,0.6559530522364244,0.4856355938655299,1.3153700309418277,2.1522310415521364,1.0,0.4811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28925,0.123581659189252,S2-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.42161474185158543,0.9296348399980878,M,True
2020-10-14 17:06:37.405,S2-M24,M-LOA-V,15.59,7.786877544694057,0.80545,0.456783739068439,0.2535768592600138,0.4892263939654175,3.1763545078618702,1.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40121,0.1584357419161445,S2-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.04773983739837395,0.8196153631230166,M,True
2020-10-14 17:07:08.085,S2-M24,M-LA-A,18.715,11.06177622775199,0.81377,0.523563359402273,0.3118965239672706,1.1827332869608391,2.6091024986395626,1.0,0.29092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33388,0.0972805028061515,S2-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.36913033968740017,0.8904256165727087,M,True
2020-10-14 17:07:18.544,S2-M24,V-LA-H,12.952,5.382495082715487,2.2773,0.688552194648931,0.5936034911900083,0.0486454546273962,3.836399269543804,7.0,0.2153,0.0,0.0,0.081,0.14192,0.4097699999999999,0.0,0.0,0.0,0.0,2.1235,0.9845083250118456,S2-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.3891905081437199,1.5080297047055296,V,True
2020-10-14 17:07:28.115,S2-M24,V-LA-V,21.905,11.55301004498238,2.7147,0.7036548030015211,0.6194993556547322,0.0056248447213524,4.382086882287241,6.0,0.48405,0.0,0.0,0.09161,0.0,0.27925,0.0,0.0,0.0,0.0,1.7741,0.8904796736827579,S2-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.3588447292021224,1.1052137378865412,V,True
