time,machine,point,max_mms,rms_mms,max_acc,med_acc,rms_acc,kur_acc,cf_acc,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range,max_dem,rms_dem,Id_Estado_Activo,Id_Estado_Activo_fixed,prev_diag,pct_change_acc,mean_mms_prev,element_type,prediction
2021-04-06 12:45:25.624,S2-M38,V-LOA-H,5.4951,1.5532396448955468,3.767,0.8438479616164388,0.8905522010243238,0.0103778522676547,4.229959788620085,5.0,0.19332,0.0,0.0,0.0,0.0,0.68055,0.08951,0.0,0.0,0.0,3.814,1.577221186834625,1.0,0,1,0.2253993038612927,0.6507383099116135,V,1
2021-04-06 12:45:36.524,S2-M38,V-LOA-V,7.8048,2.268345011073489,3.881,0.9468880323463704,1.1167307862660585,0.1265159343494857,3.4753228331571764,7.0,0.26472,0.0,0.13596,0.18845,0.0,0.75186,0.08022,0.0,0.0,0.0,3.9713,1.947344593394703,1.0,0,1,0.10990362341636395,0.7271926590172972,V,1
2021-04-06 12:46:08.633,S2-M39,M-LOA-H,22.497,12.323317641388432,0.74873,0.5561034216986981,0.3471312661338087,1.321468400392828,2.156907409519796,1.0,0.33377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38194,0.1238289671477733,1.0,0,0,-0.08129033841321265,1.1644286613874544,M,1
2021-04-06 12:46:18.275,S2-M39,M-LOA-V,12.4,5.16567371082677,0.71354,0.4238195246823264,0.2228428253517038,0.2859502116574872,3.201987763679843,2.0,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26836,0.1003083848956666,1.0,0,0,-0.1996006640642528,0.8426610632614921,M,1
2021-04-06 12:46:29.894,S2-M39,M-LA-H,11.407,4.364795182617961,0.7734,0.3819154253101644,0.1813207702701145,0.1029327909654229,4.265369040997684,1.0,0.08927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43238,0.1864042087739408,1.0,0,0,0.05207313091740118,1.0442033062071883,M,1
2021-04-06 12:46:39.844,S2-M39,M-LA-V,16.881,5.770684949065854,0.77166,0.4322137018675266,0.2311900677928118,0.2926545172435975,3.337773146429228,1.0,0.15371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77481,0.2374526064342622,1.0,0,0,0.04644634599476549,0.8364560797057464,M,1
2021-04-06 12:46:48.754,S2-M39,M-LA-A,17.953,8.379817191184117,0.72876,0.4693333063414595,0.2589562102449255,0.8910036548242637,2.8142209808782934,1.0,0.22368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21818,0.0833189833145818,1.0,0,0,0.22926928007556824,1.1157886937063264,M,1
2021-04-06 12:47:01.272,S2-M39,V-LA-H,10.206,3.533839909036424,2.0463,0.6623837318744725,0.54916898006925,0.0065033085631593,3.726175502013902,2.0,0.0,0.0,0.0,0.0,0.0,0.08555,0.12259,0.0,0.0,0.0,2.1195,1.0610673560881898,1.0,0,0,-0.006939726293312631,1.2372746930600538,V,1
2021-04-06 12:47:11.104,S2-M39,V-LA-V,16.027,6.244017927801719,2.5192,0.7073229508760036,0.6272275069628601,0.0717083362784634,4.016405486102459,6.0,0.42491,0.0,0.0,0.11345,0.0,0.2155699999999999,0.08762,0.0,0.0,0.0,2.1996,1.0482034275358432,1.0,0,0,0.13303948907079266,1.0722716385794449,V,1
2021-04-06 12:47:21.744,S2-M39,V-LOA-H,11.241,4.674531662634531,2.6065,0.7372576121147165,0.6736904892739932,0.2054321591134367,3.868987378475405,5.0,0.44382,0.0,0.0,0.0,0.0,0.25654,0.0,0.09427,0.0,0.0,2.3961,1.0982837388351088,1.0,0,0,0.7282190690889803,0.7949023005506409,V,1
2021-04-06 12:47:42.332,S2-M39,V-LOA-A,11.032,5.286512176364528,1.7499,0.5712757928480259,0.4074784236695403,0.0405154045787257,4.294460512145168,2.0,0.29735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4485,0.6122815659637111,1.0,0,0,0.7803438803540543,0.9121410102186159,V,1
2021-04-06 12:49:58.774,S2-M42,M-LOA-H,5.8432,2.07582578279506,0.44655,0.3028018090218006,0.1147427837651321,0.0837160479094194,3.891748006689872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33811,0.156296719929164,1.0,0,1,0.16550086130396213,0.47500855294910493,M,1
2021-04-06 12:50:08.765,S2-M42,M-LOA-V,8.3203,2.6075627025413204,0.47133,0.3253632622798804,0.1317903289167915,0.137078702567611,3.576362574355389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581,0.1048642827252638,1.0,0,1,0.18740867637426306,0.5602768901640185,M,1
2021-04-06 12:50:19.923,S2-M42,M-LA-H,9.3761,3.3783354211283783,0.92795,0.4189085782991991,0.2184664008088498,0.1109890187897741,4.24756391172445,1.0,0.09986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67121,0.3233404400675777,1.0,0,1,-0.07767617533048399,0.4975820238051466,M,1
2021-04-06 12:50:30.294,S2-M42,M-LA-V,19.223,3.991933036604837,1.0678,0.477601156814171,0.2887291482538252,0.1879292526384608,3.698275724698514,2.0,0.0,0.0,0.0,0.0,0.0,0.18357,0.0,0.0,0.0,0.0,1.1223,0.507321753401654,1.0,0,1,-0.06316897701351099,0.42149080776159425,M,1
2021-04-06 12:50:45.013,S2-M42,M-LA-A,8.2755,2.3553311070626144,0.49285,0.3957591257880622,0.1849934545344268,0.8353702678771642,2.6641483140057898,1.0,0.13887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184,0.0953984556369496,1.0,0,1,-0.13065335497071895,0.49915544354055935,M,1
2021-04-06 12:50:56.253,S2-M42,V-LA-H,6.8445,2.103155973832309,1.6451,0.4853497073027924,0.2983636842381183,0.453027986786636,5.513740736245492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9178,0.7994859655255059,1.0,0,1,-0.21181487159831358,0.8941618821998077,V,1
2021-04-06 12:51:18.224,S2-M42,V-LA-V,6.9777,2.263369874336317,2.1772,0.6412990223251211,0.5122181257249128,0.0360740893489133,4.250532909038966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7316,1.2822029632661305,1.0,0,1,-0.2665656055246758,0.5199419442417432,V,1
2021-04-06 12:51:29.664,S2-M42,V-LOA-H,5.0382,1.52435965635254,1.478,0.5120035753125289,0.3310021660130741,0.1544230140944322,4.465227577820808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5517,0.7939543627647104,1.0,0,1,-0.26258544130120254,0.6382584987896098,V,1
2021-04-06 12:51:39.445,S2-M42,V-LOA-V,5.0217,1.639650059908414,1.8901,0.6208793891089577,0.4830996283544028,0.0297261700275535,3.9124434983282974,1.0,0.08055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0683,1.0381074003611517,1.0,0,1,-0.28160395286963125,0.9132425444404962,V,1
2021-04-06 12:51:48.683,S2-M42,V-LOA-A,9.3489,3.413791722674053,1.4981,0.4964251685783536,0.3092254279067676,0.1431191519921753,4.844685672006513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8069,0.7967750150301279,1.0,0,1,0.266570848833277,0.27483576776783203,V,1
2021-04-06 12:56:52.923,S2-M19,M-LOA-H,5.8597,1.8565348270158848,0.54455,0.3407355253597539,0.1437450030337332,0.2289489271966935,3.788305600245515,1.0,0.08184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38428,0.1589513029726471,1.0,0,1,0.057953838980416617,1.59721997615173,M,1
2021-04-06 12:57:03.574,S2-M19,M-LOA-V,6.9621,2.469413837935444,0.47664,0.3119091954261789,0.1226678137528675,0.0303279704625376,3.885615838562687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37751,0.1523532716108641,1.0,0,1,-0.11728429357186498,1.5483635646617837,M,1
2021-04-06 12:57:13.214,S2-M19,M-LA-H,5.338,1.7389058279806258,0.81109,0.4133797643690892,0.2129630744516119,0.1135045910240455,3.808594527894508,1.0,0.0,0.0,0.0,0.0,0.09741,0.0,0.0,0.0,0.0,0.0,0.79854,0.3347968107813587,1.0,0,1,-0.13715665624135653,1.5629520152823135,M,1
2021-04-06 12:57:24.994,S2-M19,M-LA-V,6.5876,2.3681215793214823,0.86651,0.4044563861057441,0.2059858677354198,0.1253041754753274,4.206647812912077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76259,0.3285390836757746,1.0,0,1,0.10641367774557242,2.383359491392975,M,1
2021-04-06 12:57:37.704,S2-M19,M-LA-A,6.3162,2.1098170104745155,0.47227,0.3233827342674089,0.1298950049330426,0.1529623024944397,3.6357826095271513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35652,0.1512036010727326,1.0,0,1,0.04313734152051962,2.271748919688351,M,1
2021-04-06 12:57:50.194,S2-M19,V-LA-H,4.9241,1.565957383096001,3.6515,0.843111689253945,0.8920549279576991,0.011310260926034,4.093357802932458,8.0,0.20831,0.0,0.0,0.09182,0.40363,0.09803,0.0,0.08367,0.09716,0.0,5.6465,2.4747223153229343,1.0,0,1,-0.09866212480252756,1.0964675673842272,V,1
2021-04-06 12:57:59.363,S2-M19,V-LA-V,8.558,3.1171922875484697,3.259,0.8145932051298672,0.8321979261001675,0.0724289768397556,3.916135690546927,6.0,0.12411,0.0,0.0,0.09113,0.3221,0.15819,0.0,0.0,0.0,0.0,4.0491,1.8109289564591164,1.0,0,1,-0.3404836588080542,1.5586522529417073,V,1
2021-04-06 12:58:21.994,S2-M19,V-LOA-V,6.2581,2.156076908145369,2.9342,0.7940366293195622,0.7932297876935552,0.0732349676996992,3.699054228071369,8.0,0.13747,0.0,0.0,0.08571,0.0,0.12452,0.32557,0.21386,0.0,0.0,3.8239,1.7633777376325577,1.0,0,1,-0.05161769934387017,2.342437263868003,V,1
2021-04-06 12:59:14.123,S2-M01,M-LOA-H,17.436,8.992809537181838,1.601,0.6226878520838611,0.485012196059783,0.111325309000311,3.3009479204986,3.0,0.2323,0.0,0.34983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3174,0.5605105764014705,1.0,0,0,0.695525549377813,0.8099179739055143,M,1
2021-04-06 12:59:23.814,S2-M01,M-LOA-V,16.407,8.32332366517399,0.92248,0.4910325412261073,0.2926442029893743,0.4947928796266216,3.152223726206852,1.0,0.21418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77346,0.289400957981148,1.0,0,0,-0.36045479755962284,0.8370532954910364,M,1
2021-04-06 12:59:33.694,S2-M01,M-LA-H,11.899,4.748863603007961,1.0745,0.4911645980254639,0.3000253186029802,0.0896134245557553,3.5813644161873963,2.0,0.10643,0.0,0.09835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95186,0.444086438136984,1.0,0,0,-0.7626096370103617,1.3785733130465025,M,1
2021-04-06 12:59:44.914,S2-M01,M-LA-V,19.288,11.42928516613182,1.1318,0.5623950455470419,0.3786234532172882,0.6890360373351267,2.989249583940779,1.0,0.30059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89738,0.3798609388714901,1.0,0,0,-0.28253565768621236,0.9004019701219592,M,1
2021-04-06 12:59:53.913,S2-M01,M-LA-A,17.318,9.378189733587206,0.98018,0.5059824548627218,0.3102821713158044,0.5298805775637105,3.158995555056804,1.0,0.23984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75393,0.2639176017895558,1.0,0,0,0.46051376802956256,0.694693756291311,M,1
2021-04-06 13:00:18.063,S2-M01,V-LA-V,18.619,10.59995484293507,3.3772,0.7674949541454145,0.7420407785627007,0.1021444434917269,4.551232354832956,6.0,0.35381,0.0,0.0,0.0,0.11092,0.1285,0.1812099999999999,0.0,0.0,0.0,3.3946,1.478112003120588,1.0,0,0,0.23956689300789136,1.1844928483018822,V,1
2021-04-06 13:00:39.384,S2-M01,V-LOA-V,13.297,7.324078052435456,2.8297,0.7307199183826139,0.6784522902192786,0.3036556816756217,4.1708164904055804,4.0,0.3512699999999999,0.0,0.0,0.0,0.0,0.22097,0.0,0.0,0.0,0.0,3.3098,1.2279027979617134,1.0,0,0,0.24164107064501983,1.0592713776282667,V,1
2021-04-06 16:09:44.661,S1-M20,M-LOA-H,7.0882,2.831394715517694,0.45901,0.3686484798017703,0.163822836464399,0.6948891853771229,2.8018682248841986,1.0,0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20516,0.0860468097372893,1.0,0,1,0.030741938381388723,1.397091491366755,M,1
2021-04-06 16:09:54.081,S1-M20,M-LOA-V,7.2374,3.818430467249331,0.38143,0.3153560851628184,0.119668775236694,0.6496782773464158,3.187381163094265,1.0,0.09584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21603,0.0773615538490661,1.0,0,1,-0.28052437989248324,0.9095064147722343,M,1
2021-04-06 16:10:05.231,S1-M20,M-LA-H,4.3806,1.14161957997343,0.38372,0.2756770031369931,0.0948606060704738,0.061103868859262,4.045093278393423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34819,0.1580037192377963,1.0,0,1,-0.35729599356827013,1.5889076569130571,M,1
2021-04-06 16:10:17.221,S1-M20,M-LA-V,7.1895,3.200167804929241,0.51654,0.3309821643461085,0.1363568419514945,0.1919619789978321,3.788148747121512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3852,0.1982725487746673,1.0,0,1,0.03134733647472254,1.1044873185400033,M,1
2021-04-06 16:10:26.411,S1-M20,M-LA-A,6.5749,2.2334121433302454,0.57045,0.3623912906097021,0.1591709350866388,0.4174234012703888,3.583882947533711,1.0,0.12695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40422,0.142529085710682,1.0,0,1,0.4493140243902438,1.5338119661814846,M,1
2021-04-06 16:10:39.391,S1-M20,V-LA-H,4.9766,1.879077300273579,4.2426,0.931478739865954,1.0874183602406835,0.0066153866457692,3.901534271557604,14.0,0.0,0.0,0.11521,0.0,0.0,0.48166,0.35772,0.30278,0.10175,0.1013,5.7396,2.491875095525942,1.0,0,1,0.5363945824581735,0.985726489173095,V,1
2021-04-06 16:10:51.371,S1-M20,V-LA-V,6.3536,2.239332465607089,5.2214,1.0644481496443357,1.407925743566182,0.1180055512959517,3.708576268216065,22.0,0.09195,0.0,0.1075,0.52104,0.0,0.26772,0.53302,0.0,0.0,0.0,5.7413,2.9535713933408174,1.0,0,1,0.3848765350237382,1.5888061823289705,V,1
2021-04-06 16:11:03.960,S1-M20,V-LOA-H,4.2349,1.53727266460221,3.5475,0.8475406221539896,0.9020156347610914,0.0192033549376322,3.932858659306492,10.0,0.0,0.0,0.20872,0.2512,0.0,0.7913300000000001,0.20063,0.0,0.0,0.0,4.2035,1.7497352110944138,1.0,0,1,0.15912432609050797,0.9852330016436944,V,1
2021-04-06 16:11:14.280,S1-M20,V-LOA-V,6.1727,2.392287519830475,4.152,0.9178663433570152,1.0597860881672372,0.1202211490285751,3.9177717525810767,11.0,0.0,0.0,0.12967,0.26702,0.0,0.60155,0.60856,0.0,0.0,0.0,4.6759,2.177786760445543,1.0,0,1,0.4524592457846499,1.1306421795387285,V,1
2021-04-06 16:13:34.841,S1-M23,M-LOA-H,11.741,5.443399106529413,0.69928,0.4146077836435448,0.2106964075954034,0.3887025252244558,3.3188985421280406,1.0,0.13933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58788,0.2314572017832494,1.0,0,1,0.051865222623345364,0.9457998798876025,M,1
2021-04-06 16:13:44.781,S1-M23,M-LOA-V,7.1304,2.9091943410413217,0.40732,0.3109466373500393,0.1201719758264614,0.1769965135685303,3.3894757675300657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31585,0.1252691031996737,1.0,0,1,-0.18588103613687235,1.030037306781835,M,1
2021-04-06 16:13:56.411,S1-M23,M-LA-H,6.6902,2.8026728241149024,0.7119,0.343118980479986,0.1485742970831757,0.2125156208538259,4.791542103688768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607,0.2204340152408561,1.0,0,1,-0.21140958183328729,0.8857827162202343,M,1
2021-04-06 16:14:18.321,S1-M23,M-LA-V,7.3244,2.838787680975955,0.65709,0.3301787697892329,0.1385824912249779,0.4840008440239196,4.74150806636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0223,0.2160768817594559,1.0,0,1,-0.058704714426919935,1.2273387372301878,M,1
2021-04-06 16:14:27.901,S1-M23,M-LA-A,6.8711,3.238578124998055,0.54542,0.360952723907833,0.1626587679031445,0.181985053429909,3.3531546256686964,1.0,0.08033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618,0.1732635972041646,1.0,0,1,-0.1397974955051572,1.4583214644465612,M,1
2021-04-06 16:14:52.881,S1-M23,V-LA-H,6.241,2.2902260802668795,5.2506,0.8719638654588937,0.9555330830374044,0.1799937758179326,5.494943182196932,17.0,0.0,0.24259,0.09602,0.21549,0.50113,0.41275,0.5522400000000001,0.19463,0.0,0.0,3.5091,1.7879811881483163,1.0,0,1,0.31242032644287265,1.091828574908875,V,1
2021-04-06 16:15:03.240,S1-M23,V-LA-V,8.7295,3.582989614291609,3.0979,0.8257888436855203,0.8507303863709973,0.0995495285767411,3.641459209203594,10.0,0.08573,0.0,0.09067,0.4650299999999999,0.0,0.08779,0.09856,0.1631,0.091,0.08458,3.8648,1.6827216041251765,1.0,0,1,-0.2166139840687824,0.8919646421922235,V,1
2021-04-06 16:15:14.640,S1-M23,V-LOA-H,5.3832,2.158071501690472,4.8724,0.9664661549238448,1.1748776359020323,0.1645381495094495,4.147155287587997,15.0,0.08739,0.20117,0.17835,0.26257,0.8775000000000001,0.8379300000000001,0.0,0.0,0.0,0.0,4.5061,2.069714528813956,1.0,0,1,0.2664136819670426,1.1733942212199173,V,1
2021-04-06 16:15:24.471,S1-M23,V-LOA-V,8.5303,3.585001332590452,3.5858,0.8497167697928455,0.8993704888969725,0.1596834081939526,3.9870109640775326,12.0,0.09598,0.0,0.19977,0.41517,0.20276,0.7189,0.0,0.0,0.0,0.0,3.4674,1.5937969694176586,1.0,0,1,-0.09178866318828838,1.112163939281675,V,1
2021-04-06 16:15:35.310,S1-M23,V-LOA-A,8.0919,3.427490609213849,2.6917,0.760414908941319,0.7266136926383601,0.022488133101338,3.704444366065194,7.0,0.08204,0.0,0.0,0.0,0.08193,0.83297,0.0,0.0,0.0,0.0,2.8108,1.2456246449268364,1.0,0,1,0.06661119036297358,1.0277796922553863,V,1
2021-04-06 16:22:21.041,S1-M29,M-LOA-H,22.32,13.751590568582415,0.8483,0.5853866504436005,0.3912582432462504,1.2129131766391108,2.1681332333389234,2.0,0.4681599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22334,0.0984387599781558,1.0,0,1,-9.429736674604339e-05,1.0494764154174985,M,1
2021-04-06 16:22:31.521,S1-M29,M-LOA-V,10.381,4.863710270012245,0.65134,0.3678835540305816,0.1650633857368159,0.395399925099217,3.945999272294853,1.0,0.1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45175,0.097516988917587,1.0,0,1,0.36741334788906865,1.2052674146214333,M,1
2021-04-06 16:22:42.890,S1-M29,M-LA-H,10.882,4.487672831351269,0.66689,0.3782116797601989,0.1767813347410913,0.2490425580865336,3.772400525070744,1.0,0.09852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52639,0.2223486826693759,1.0,0,1,0.06299313005084728,1.0444848922558607,M,1
2021-04-06 16:22:55.170,S1-M29,M-LA-V,13.055,7.625373930615267,0.57192,0.4414679962344028,0.2249461074421906,1.059831728621159,2.542475646736759,1.0,0.20228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32778,0.1551366547079106,1.0,0,1,-0.2853858456617353,0.8686511453564175,M,1
2021-04-06 16:23:04.861,S1-M29,M-LA-A,20.403,11.260103588040074,0.70902,0.536548817712855,0.3354589992671699,1.0329009812046646,2.113581694182885,2.0,0.43249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14042,0.0587554764363762,1.0,0,1,0.23744698675323317,1.0242743333122044,M,1
2021-04-06 16:23:26.722,S1-M29,V-LA-H,16.685,5.890394239514368,3.7417,0.8214440677522192,0.8559149368910088,0.332112951110119,4.371579275846267,11.0,0.14884,0.0,0.0,0.0,0.0,0.3864499999999999,0.35592,0.30887,0.21373,0.0,4.1137,1.7071695651627246,1.0,0,1,0.031709267378057016,0.6706455782368896,V,1
2021-04-06 16:23:36.220,S1-M29,V-LA-V,17.79,8.644183357397543,3.1096,0.7678615968289895,0.7382650068610058,0.0662914595753103,4.212037643801596,9.0,0.39852,0.0,0.0,0.0,0.0,0.39191,0.3728,0.0,0.0,0.0,2.9476,1.3261219710256242,1.0,0,1,-0.2988500563697858,0.8781706490553036,V,1
2021-04-06 16:23:48.930,S1-M29,V-LOA-H,8.8825,4.847350662024904,4.3259,0.8737869367528011,0.9729148373875224,0.3170335815943605,4.446329559137916,14.0,0.12753,0.0,0.09529,0.24561,0.6495599999999999,0.7167199999999999,0.08476,0.12925,0.0,0.0,3.8237,1.6906070992045954,1.0,0,1,-0.09528390672383147,0.9902765558026135,V,1
2021-04-06 16:23:57.871,S1-M29,V-LOA-V,15.066,8.126923680000003,3.0833,0.7961291615345484,0.7969974071649474,0.0030497019553621,3.868644957036701,11.0,0.33403,0.0,0.0,0.1135,0.14176,0.8982900000000001,0.08166,0.0,0.0,0.0,3.424,1.5210518580418917,1.0,0,1,-0.2207001137368887,1.0165195323719904,V,1
2021-04-06 16:24:08.431,S1-M29,V-LOA-A,14.722,8.119068401499582,3.3813,0.5803697856838911,0.4320219386283115,1.9215854338539973,7.826685863999812,2.0,0.21793,0.0,0.0,0.0,0.0,0.09203,0.0,0.0,0.0,0.0,4.049,0.6533444156009942,1.0,0,1,0.0922217197493378,0.9571842659250145,V,1
2021-04-06 16:24:26.532,S1-M30,M-LOA-H,19.449,11.124532607644646,0.8673,0.5306664062448243,0.3259415439849236,0.9871571892911764,2.6609065828077347,2.0,0.39653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29731,0.1193164012768237,1.0,0,1,-0.042176059371169305,1.2037233602687547,M,1
2021-04-06 16:24:37.222,S1-M30,M-LOA-V,10.377,4.726191382079099,0.54197,0.3774177140243619,0.1728949403048921,0.4941490146813883,3.1346781984727903,1.0,0.11897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29131,0.107138520356465,1.0,0,1,0.31709154535954687,0.4648298935452876,M,1
2021-04-06 16:24:50.950,S1-M30,M-LA-H,8.1619,3.4253300799379267,0.8868,0.3754317078846115,0.1758733441403954,0.0575412891920312,5.042264956832168,1.0,0.08548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79783,0.2448297758366314,1.0,0,1,0.18043261231281216,0.9306766979291983,M,1
2021-04-06 16:25:02.831,S1-M30,M-LA-V,6.8067,2.6372360707168387,0.64604,0.3408300128454799,0.1451558061978549,0.0532949683885002,4.450665921826191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54406,0.1957576605952057,1.0,0,1,-0.03515636667761879,1.7167147138123375,M,1
2021-04-06 16:25:14.291,S1-M30,M-LA-A,13.89,7.912747254976311,0.61938,0.4543718003025234,0.2418296700973226,0.8912743135035823,2.5612241862246887,1.0,0.21444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17702,0.0762723416822945,1.0,0,1,0.06318553993511511,1.1670523110430164,M,1
2021-04-06 16:25:49.731,S1-M30,V-LA-V,14.556,7.036786401253076,3.4882,0.7329238163388065,0.6788209322989813,0.3223253337054443,5.1386158470193575,2.0,0.3753999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4848,3.3925823225296967,1.0,0,1,-0.31224984719730287,0.9290254074751185,V,1
2021-04-06 16:26:01.371,S1-M30,V-LOA-H,10.299,4.795496004473348,2.1358,0.6533962075218269,0.5382349141875583,0.1017724201289156,3.9681558065104254,1.0,0.12624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8291,1.264502345855029,1.0,0,1,-0.5102836310274459,1.0479836060091763,V,1
2021-04-06 16:26:11.240,S1-M30,V-LOA-V,12.968,4.912488683595693,3.3318,0.725122235957551,0.6739351499714048,0.6905538593311857,4.943799117973545,4.0,0.22893,0.0,0.11067,0.0,0.0,0.08515,0.0,0.0,0.0,0.0,3.2417,1.5239635297713563,1.0,0,1,-0.17834771886559797,0.8432775012735416,V,1
2021-04-06 16:26:22.741,S1-M30,V-LOA-A,16.881,5.741553550134981,1.4752,0.5338087071600123,0.3576310831645635,0.0562958210065756,4.124921097311859,1.0,0.13502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8719,0.6960762197862965,1.0,0,1,-0.2727631254621642,1.7458838575858697,V,1
2021-04-06 16:29:37.721,S1-M33,M-LOA-H,18.239,10.821563368958104,0.87686,0.5291665291533204,0.3297540905265345,0.8598471059428463,2.659133048508586,1.0,0.28987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47305,0.2266419630397003,1.0,0,0,0.005515738776446177,1.2823531679752662,M,1
2021-04-06 16:30:23.641,S1-M33,M-LA-A,10.342,5.85628492648739,0.44987,0.3823833436283215,0.1710236828765627,0.9387486606841456,2.6304544051053806,1.0,0.15457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33003,0.1114887565999072,1.0,0,0,-0.3905521838083885,1.6456981516886537,M,1
2021-04-06 16:30:34.220,S1-M33,V-LA-H,9.2506,3.7239366746952127,6.6416,1.0621999087931773,1.428003093056829,0.2654242728038896,4.650970318126398,16.0,0.08726,0.0,0.33535,0.41514,0.41794,1.28696,0.20357,0.0,0.0,0.0,5.8673,2.5942824639062527,1.0,0,0,1.1240205954779494,1.1299509489500317,V,1
2021-04-06 16:30:44.021,S1-M33,V-LA-V,10.947,4.901928731837743,5.7285,1.1065252179057323,1.528184611170729,0.0670770165913179,3.7485654273219295,14.0,0.2523499999999999,0.0,0.0,0.78214,0.08912,1.53723,0.1761,0.0,0.0,0.0,5.4784,2.7105658519269733,1.0,0,0,0.4926909346744146,0.8273765811895523,V,1
2021-04-06 16:30:56.761,S1-M33,V-LOA-H,9.177,4.593923968435757,5.6668,1.0326084382608822,1.3501785225032792,0.208545107453105,4.19707461313601,16.0,0.12167,0.0,0.22859,0.51479,0.0,0.12992,0.34209,0.11091,0.38849,0.23519,6.9512,2.619539152169488,1.0,0,0,1.2753663922907048,0.9001544898233865,V,1
2021-04-06 16:31:06.951,S1-M33,V-LOA-V,12.357,6.426588846733434,4.2263,0.9407311200779972,1.114329004809784,0.0896234527278871,3.7926859856990167,18.0,0.37493,0.0,0.11483,0.61497,0.09918,0.30789,0.0,0.0949,0.4263,0.09236,4.7949,2.0397699865413115,1.0,0,0,0.5780374878649841,0.5340133881294621,V,1
